지역명,일시,avg_temperature(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%)
전국,20101012,17.3,0.0,1.5,78
전국,20101011,17.1,0.1,1.1,82
전국,20101010,17.6,0.0,1.4,78
전국,20101009,18.1,0.7,1.4,80
전국,20101008,17.7,3.9,1.3,80
전국,20101007,16.9,0.0,1.4,75
전국,20101006,15.7,0.0,1.3,76
전국,20101005,15.4,0.1,1.7,74
전국,20101004,15.6,2.3,2.5,74
전국,20101003,19.0,6.7,2.5,75
전국,20101002,17.8,12.9,1.6,83
전국,20101001,15.6,0.0,1.3,73
전국,20100930,14.8,0.0,1.5,70
전국,20100929,14.1,0.0,1.3,69
전국,20100928,16.3,0.5,2.4,60
전국,20100927,17.5,0.6,1.3,77
전국,20100926,17.0,0.1,1.3,74
전국,20100925,17.3,0.0,1.6,69
전국,20100924,17.3,0.0,1.7,68
전국,20100923,17.7,0.2,1.9,71
전국,20100922,18.5,9.7,2.2,86
전국,20100921,24.9,30.1,2.4,83
전국,20100920,23.2,7.4,1.3,84
전국,20100919,21.9,6.1,1.3,83
전국,20100918,23.3,0.0,1.3,72
전국,20100917,22.8,0.0,1.2,73
전국,20100916,22.3,0.0,1.3,72
전국,20100915,22.3,0.5,1.5,73
전국,20100914,22.6,0.2,1.2,80
전국,20100913,22.7,0.2,1.4,80
전국,20100912,23.4,34.2,2.4,84
전국,20100911,24.2,42.6,1.9,90
전국,20100910,25.1,17.4,2.1,83
전국,20100909,22.6,12.4,1.5,78
전국,20100908,22.1,0.2,2.0,71
전국,20100907,23.9,18.6,2.7,80
전국,20100906,24.5,21.5,1.9,89
전국,20100905,26.6,10.3,1.6,80
전국,20100904,26.9,0.1,1.3,79
전국,20100903,26.8,3.4,1.5,80
전국,20100902,26.0,26.7,3.3,82
전국,20100901,26.6,14.8,2.3,80
전국,20100831,25.4,17.0,1.2,87
전국,20100830,25.9,4.7,1.2,84
전국,20100829,25.8,29.3,1.9,86
전국,20100828,26.2,18.3,2.6,83
전국,20100827,26.0,6.0,1.6,83
전국,20100826,25.5,12.7,1.7,85
전국,20100825,24.4,19.3,1.6,87
전국,20100824,26.5,6.8,1.5,81
전국,20100823,27.7,6.0,1.9,79
전국,20100822,28.5,0.2,1.7,75
전국,20100821,28.5,0.0,1.3,76
전국,20100820,28.1,0.2,1.4,78
전국,20100819,27.6,0.4,1.5,78
전국,20100818,26.7,14.4,1.6,82
전국,20100817,25.8,16.9,1.5,80
전국,20100816,25.4,20.6,1.8,85
전국,20100815,27.0,38.2,2.6,85
전국,20100814,27.1,14.0,2.2,86
전국,20100813,26.2,38.0,1.9,88
전국,20100812,26.3,3.1,1.9,78
전국,20100811,26.8,32.4,3.2,83
전국,20100810,26.3,43.3,2.1,87
전국,20100809,27.9,1.3,1.7,72
전국,20100808,27.0,1.9,1.5,76
전국,20100807,26.9,8.4,1.5,81
전국,20100806,27.9,9.1,2.2,81
전국,20100805,28.8,2.6,2.0,76
전국,20100804,28.2,1.9,1.5,79
전국,20100803,26.2,1.8,1.4,81
전국,20100802,27.3,4.4,1.6,81
전국,20100801,28.5,0.0,2.2,75
전국,20100731,27.8,0.0,2.3,76
전국,20100730,27.0,0.1,1.7,78
전국,20100729,26.5,0.7,1.8,79
전국,20100728,25.2,14.4,2.2,82
전국,20100727,26.7,3.2,1.9,74
전국,20100726,26.3,1.9,1.9,76
전국,20100725,26.0,5.6,1.6,78
전국,20100724,26.0,6.7,1.5,80
전국,20100723,26.2,21.3,2.2,79
전국,20100722,27.9,0.2,2.5,74
전국,20100721,27.7,2.2,2.8,74
전국,20100720,27.5,0.5,2.3,73
전국,20100719,27.1,0.7,2.4,75
전국,20100718,26.8,1.1,2.9,75
전국,20100717,25.1,36.6,2.4,88
전국,20100716,24.1,54.1,1.9,88
전국,20100715,24.4,0.9,1.7,76
전국,20100714,23.9,0.1,1.5,77
전국,20100713,23.2,11.3,1.6,81
전국,20100712,23.2,0.6,1.5,80
전국,20100711,22.1,57.6,2.1,87
전국,20100710,24.6,4.6,1.7,75
전국,20100709,24.5,0.8,1.4,73
전국,20100708,23.7,0.7,1.5,75
전국,20100707,24.7,1.1,2.0,72
전국,20100706,25.8,0.4,2.0,71
전국,20100705,25.3,1.0,1.7,81
전국,20100704,24.2,1.4,1.4,86
전국,20100703,24.8,6.1,1.5,88
전국,20100702,24.3,17.1,1.7,90
전국,20100701,24.8,5.0,1.3,83
전국,20100630,24.1,3.7,1.3,82
전국,20100629,24.2,0.1,1.4,78
전국,20100628,23.2,9.2,1.4,81
전국,20100627,22.7,3.9,2.1,86
전국,20100626,22.6,11.4,2.0,83
전국,20100625,23.7,0.8,1.8,65
전국,20100624,23.1,0.0,1.5,64
전국,20100623,22.5,0.0,1.7,61
전국,20100622,23.0,0.0,1.8,60
전국,20100621,23.1,0.0,1.9,71
전국,20100620,23.4,4.6,1.8,77
전국,20100619,22.9,2.3,1.5,81
전국,20100618,23.8,1.8,1.7,75
전국,20100617,24.5,0.0,1.4,71
전국,20100616,23.4,0.2,1.8,74
전국,20100615,23.0,2.3,1.6,76
전국,20100614,23.0,2.8,1.6,74
전국,20100613,22.7,2.9,1.7,74
전국,20100612,20.3,11.9,1.7,78
전국,20100611,22.3,0.8,2.0,59
전국,20100610,22.6,0.0,1.6,57
전국,20100609,22.4,0.0,1.7,54
전국,20100608,21.4,0.0,1.8,56
전국,20100607,21.7,0.6,1.7,60
전국,20100606,22.1,1.6,1.4,62
전국,20100605,22.0,0.5,1.5,60
전국,20100604,21.5,0.0,1.7,60
전국,20100603,20.5,0.0,1.6,63
전국,20100602,18.4,0.0,1.6,64
전국,20100601,16.4,0.0,1.8,60
전국,20100531,16.1,0.1,2.1,60
전국,20100530,16.8,0.0,2.1,63
전국,20100529,17.3,0.0,1.8,67
전국,20100528,15.5,0.0,1.3,74
전국,20100527,16.0,0.0,2.0,64
전국,20100526,16.3,0.2,2.3,70
전국,20100525,15.2,1.9,2.2,82
전국,20100524,15.0,4.8,3.0,84
전국,20100523,15.8,26.8,2.5,89
전국,20100522,17.8,24.2,2.1,73
전국,20100521,21.7,0.0,1.6,54
전국,20100520,20.6,0.0,2.0,61
전국,20100519,19.3,2.4,2.0,78
전국,20100518,18.0,51.4,2.3,91
전국,20100517,19.4,5.8,2.1,62
전국,20100516,18.3,0.0,1.7,53
전국,20100515,16.0,0.0,1.7,57
전국,20100514,15.9,0.0,1.8,57
전국,20100513,14.5,0.0,1.7,64
전국,20100512,13.8,0.0,2.2,65
전국,20100511,13.9,0.8,2.3,62
전국,20100510,16.6,0.1,2.1,56
전국,20100509,18.1,0.0,1.5,55
전국,20100508,17.2,0.0,2.0,50
전국,20100507,16.7,0.0,3.1,46
전국,20100506,17.6,5.2,3.7,73
전국,20100505,20.2,0.4,2.6,63
전국,20100504,20.8,0.0,2.3,65
전국,20100503,20.0,0.0,3.1,68
전국,20100502,16.8,0.0,2.4,53
전국,20100501,12.5,0.0,2.4,50
전국,20100430,11.4,0.0,3.2,51
전국,20100429,10.2,0.5,4.2,50
전국,20100428,6.3,7.8,3.1,71
전국,20100427,10.2,4.2,3.9,64
전국,20100426,12.4,23.7,2.2,71
전국,20100425,12.7,0.0,1.7,47
전국,20100424,10.5,0.0,2.0,59
전국,20100423,9.6,2.0,2.1,73
전국,20100422,9.9,13.9,2.7,78
전국,20100421,12.4,8.0,2.8,74
전국,20100420,15.6,0.2,2.0,72
전국,20100419,14.2,5.5,2.1,66
전국,20100418,10.9,0.2,1.7,57
전국,20100417,8.8,0.0,2.0,51
전국,20100416,7.4,0.0,1.9,51
전국,20100415,6.2,0.0,2.1,49
전국,20100414,4.4,0.7,3.3,41
전국,20100413,6.9,1.6,5.1,49
전국,20100412,11.8,3.8,2.5,71
전국,20100411,12.3,0.9,2.5,66
전국,20100410,12.2,0.1,1.6,67
전국,20100409,11.5,0.0,1.6,54
전국,20100408,8.5,0.0,1.7,55
전국,20100407,6.9,0.1,2.3,52
전국,20100406,10.0,0.1,2.9,63
전국,20100405,11.9,0.0,1.6,56
전국,20100404,8.4,0.0,1.8,50
전국,20100403,6.2,0.0,2.5,39
전국,20100402,7.3,0.0,3.3,44
전국,20100401,8.9,15.8,2.0,85
전국,20100331,8.8,18.8,1.5,87
전국,20100330,7.8,0.0,2.0,58
전국,20100329,5.6,0.0,2.2,52
전국,20100328,6.2,0.0,2.7,53
전국,20100327,5.6,0.9,2.2,66
전국,20100326,3.2,0.0,3.3,40
전국,20100325,5.1,4.6,2.7,65
전국,20100324,8.3,0.1,2.1,61
전국,20100323,7.0,2.4,1.7,69
전국,20100322,4.4,2.0,1.5,60
전국,20100321,4.7,0.0,4.6,40
전국,20100320,10.9,1.0,4.0,69
전국,20100319,6.0,0.0,2.4,55
전국,20100318,2.1,2.3,2.7,63
전국,20100317,2.4,1.1,1.9,55
전국,20100316,3.2,0.0,4.3,41
전국,20100315,9.4,16.5,3.3,77
전국,20100314,8.0,1.1,2.2,63
전국,20100313,6.1,0.0,2.2,42
전국,20100312,8.3,0.0,3.7,64
전국,20100311,3.0,0.0,2.5,61
전국,20100310,-0.3,3.9,3.3,74
전국,20100309,2.3,5.7,2.4,78
전국,20100308,3.8,0.9,2.8,61
전국,20100307,4.2,0.9,2.8,68
전국,20100306,5.5,3.3,2.5,79
전국,20100305,6.9,3.8,1.5,86
전국,20100304,5.9,3.9,2.2,84
전국,20100303,5.2,0.0,2.4,64
전국,20100302,4.2,0.3,1.9,82
전국,20100301,5.4,15.6,2.9,86
전국,20100228,7.1,0.1,1.5,78
전국,20100227,6.3,1.5,2.1,79
전국,20100226,9.4,4.1,2.1,86
전국,20100225,13.4,33.4,2.5,89
전국,20100224,11.2,0.0,2.0,66
전국,20100223,6.4,0.0,1.4,65
전국,20100222,5.2,0.0,1.5,73
전국,20100221,3.7,0.0,1.6,64
전국,20100220,2.2,0.0,1.5,58
전국,20100219,-0.6,0.1,2.2,54
전국,20100218,-1.1,0.5,3.3,51
전국,20100217,-1.2,0.4,1.7,49
전국,20100216,-1.6,0.6,2.5,54
전국,20100215,-0.5,0.1,2.5,57
전국,20100214,-1.2,0.0,1.6,62
전국,20100213,-0.7,1.9,2.5,70
전국,20100212,0.7,3.1,1.9,84
전국,20100211,2.4,17.3,3.1,86
전국,20100210,5.1,9.0,1.9,91
전국,20100209,5.6,6.9,1.2,91
전국,20100208,4.9,2.7,1.1,76
전국,20100207,1.2,0.1,1.3,47
전국,20100206,-2.6,0.0,1.9,41
전국,20100205,-1.8,0.0,2.8,41
전국,20100204,-2.9,0.1,2.5,49
전국,20100203,-4.9,0.0,3.1,37
전국,20100202,-2.0,0.0,3.4,36
전국,20100201,2.2,0.2,2.1,70
전국,20100131,3.0,0.0,1.3,69
전국,20100130,1.9,0.0,1.6,62
전국,20100129,0.2,0.0,3.0,53
전국,20100128,3.5,0.1,3.3,60
전국,20100127,1.3,6.5,1.5,72
전국,20100126,-2.3,0.0,2.3,51
전국,20100125,0.8,0.0,3.6,50
전국,20100124,0.4,0.0,2.2,62
전국,20100123,-2.7,0.1,2.8,57
전국,20100122,-3.1,0.0,3.5,51
전국,20100121,1.3,3.1,3.8,65
전국,20100120,8.0,10.8,1.5,90
전국,20100119,3.6,0.3,1.3,66
전국,20100118,-0.4,0.0,1.3,63
전국,20100117,-3.1,0.0,1.3,54
전국,20100116,-4.1,0.0,1.7,55
전국,20100115,-2.6,0.1,1.7,66
전국,20100114,-6.4,0.1,1.7,61
전국,20100113,-8.3,0.7,3.4,55
전국,20100112,-5.0,0.4,3.2,51
전국,20100111,-1.5,0.0,2.5,65
전국,20100110,-1.3,0.0,1.5,70
전국,20100109,-3.1,0.1,1.4,68
전국,20100108,-5.6,0.0,1.9,64
전국,20100107,-6.7,0.0,2.4,63
전국,20100106,-7.3,0.3,2.6,63
전국,20100105,-5.2,0.7,3.4,63
전국,20100104,-1.8,5.9,2.6,71
전국,20100103,-2.9,0.0,2.3,51
전국,20100102,-0.1,0.8,2.0,70
전국,20100101,-4.9,0.0,1.9,55
전국,20091231,-6.4,0.8,3.8,48
전국,20091230,-0.1,0.7,3.8,59
전국,20091229,-2.1,0.1,1.5,59
전국,20091228,-4.7,0.1,2.2,55
전국,20091227,-3.8,0.3,2.2,57
전국,20091226,-2.8,0.0,3.4,49
전국,20091225,2.8,0.5,2.3,74
전국,20091224,2.8,0.0,1.1,79
전국,20091223,4.4,0.2,1.4,74
전국,20091222,2.3,0.0,1.7,64
전국,20091221,-2.4,0.0,2.2,50
전국,20091220,-1.8,0.7,3.1,60
전국,20091219,-3.6,0.5,3.6,58
전국,20091218,-5.3,0.7,3.3,56
전국,20091217,-3.7,0.6,2.8,55
전국,20091216,-3.6,0.3,3.1,41
전국,20091215,-0.5,0.0,3.0,33
전국,20091214,2.2,0.0,2.6,42
전국,20091213,4.6,0.0,1.8,61
전국,20091212,7.4,0.0,2.2,70
전국,20091211,9.4,3.7,1.8,86
전국,20091210,8.0,12.0,1.7,91
전국,20091209,5.3,1.9,1.5,72
전국,20091208,2.2,0.0,1.2,62
전국,20091207,0.3,0.0,1.6,51
전국,20091206,-0.5,0.0,3.3,42
전국,20091205,2.8,6.1,4.5,61
전국,20091204,4.2,0.0,1.3,71
전국,20091203,5.0,0.8,2.0,74
전국,20091202,4.4,0.0,1.2,76
전국,20091201,4.8,0.0,1.4,74
전국,20091130,5.8,0.4,1.8,77
전국,20091129,6.2,8.4,1.3,87
전국,20091128,6.1,1.6,1.6,74
전국,20091127,7.8,0.0,1.8,75
전국,20091126,6.9,0.0,1.1,82
전국,20091125,5.7,0.8,1.2,78
전국,20091124,6.0,0.0,1.1,70
전국,20091123,6.0,0.0,1.2,66
전국,20091122,2.7,0.2,1.5,55
전국,20091121,2.5,0.1,2.2,48
전국,20091120,3.0,0.2,2.1,56
전국,20091119,3.5,0.0,1.9,53
전국,20091118,1.2,0.0,2.2,44
전국,20091117,1.8,0.0,3.0,41
전국,20091116,2.0,0.0,2.9,48
전국,20091115,3.3,0.2,4.1,55
전국,20091114,8.3,0.2,3.7,63
전국,20091113,10.5,5.4,2.1,85
전국,20091112,9.9,0.2,3.7,59
전국,20091111,10.7,0.5,4.2,61
전국,20091110,14.3,3.7,3.7,72
전국,20091109,16.9,1.5,1.8,82
전국,20091108,17.0,18.4,1.4,88
전국,20091107,16.4,0.2,1.5,77
전국,20091106,14.3,0.0,1.5,75
전국,20091105,14.1,0.1,1.6,70
전국,20091104,10.9,0.0,2.2,66
전국,20091103,4.7,0.0,2.1,54
전국,20091102,4.1,3.2,4.1,52
전국,20091101,12.6,6.7,3.0,70
전국,20091031,17.3,6.2,2.3,77
전국,20091030,16.6,0.3,1.3,71
전국,20091029,15.6,0.8,1.4,67
전국,20091028,14.1,0.0,1.2,68
전국,20091027,14.9,0.0,1.6,72
전국,20091026,14.5,0.0,1.5,72
전국,20091025,14.6,0.0,1.7,70
전국,20091024,15.4,0.0,1.7,71
전국,20091023,14.2,0.4,1.2,67
전국,20091022,12.6,0.0,1.1,59
전국,20091021,13.1,0.0,1.6,60
전국,20091020,12.0,0.0,2.3,53
전국,20091019,14.2,3.0,3.7,57
전국,20091018,14.6,0.0,2.3,57
전국,20091017,14.9,7.9,3.1,64
전국,20091016,15.2,0.9,1.7,69
전국,20091015,14.3,0.0,1.5,69
전국,20091014,14.2,1.4,1.9,74
전국,20091013,15.2,4.9,1.8,67
전국,20091012,15.3,0.0,1.5,68
전국,20091011,15.1,0.0,1.2,68
전국,20091010,14.7,0.0,1.4,67
전국,20091009,14.7,0.0,1.4,63
전국,20091008,15.8,0.1,2.6,58
전국,20091007,17.0,0.2,3.3,63
전국,20091006,16.7,0.0,1.6,67
전국,20091005,15.9,0.0,1.4,63
전국,20091004,16.6,0.5,1.6,63
전국,20091003,17.5,0.3,2.0,54
전국,20091002,19.8,9.9,2.3,68
전국,20091001,20.5,4.1,1.4,76
전국,20090930,20.1,1.6,1.4,79
전국,20090929,20.4,0.0,1.4,81
전국,20090928,20.1,12.0,1.5,85
전국,20090927,19.6,19.6,1.6,85
전국,20090926,21.4,0.1,1.7,75
전국,20090925,20.1,0.9,1.0,81
전국,20090924,21.0,0.0,1.2,74
전국,20090923,20.7,2.0,1.3,76
전국,20090922,20.0,0.0,1.4,72
전국,20090921,19.0,3.1,1.1,82
전국,20090920,19.9,0.0,1.8,67
전국,20090919,20.1,0.0,2.3,63
전국,20090918,20.9,0.0,1.9,65
전국,20090917,20.3,0.0,1.4,69
전국,20090916,20.3,0.0,1.5,68
전국,20090915,20.3,0.1,1.8,70
전국,20090914,19.3,1.1,1.1,79
전국,20090913,20.0,0.0,1.4,70
전국,20090912,19.7,7.1,2.2,73
전국,20090911,20.4,1.5,1.3,74
전국,20090910,21.3,0.0,1.5,65
전국,20090909,22.1,0.0,1.7,67
전국,20090908,22.9,0.4,2.1,71
전국,20090907,23.8,0.3,1.6,77
전국,20090906,24.1,0.0,1.4,72
전국,20090905,23.5,0.0,1.4,73
전국,20090904,22.7,0.0,1.5,74
전국,20090903,21.6,0.0,1.6,72
전국,20090902,21.5,0.0,1.9,67
전국,20090901,21.4,0.0,2.0,66
전국,20090831,21.2,0.2,2.0,71
전국,20090830,20.6,3.4,2.0,76
전국,20090829,21.9,0.4,2.1,71
전국,20090828,25.0,2.2,2.1,71
전국,20090827,24.1,13.9,2.1,84
전국,20090826,24.2,1.6,2.0,74
전국,20090825,23.6,0.2,1.6,72
전국,20090824,23.5,0.0,1.7,69
전국,20090823,24.6,0.3,1.9,61
전국,20090822,24.7,0.0,1.7,62
전국,20090821,25.6,1.9,1.8,68
전국,20090820,26.6,15.7,2.6,79
전국,20090819,27.1,0.1,1.8,77
전국,20090818,26.2,0.1,1.4,78
전국,20090817,25.3,0.5,1.7,77
전국,20090816,25.4,0.0,1.7,73
전국,20090815,25.8,0.0,1.3,74
전국,20090814,25.7,0.0,1.3,78
전국,20090813,25.4,3.8,1.7,82
전국,20090812,25.0,44.3,2.3,90
전국,20090811,24.4,35.9,2.0,87
전국,20090810,25.6,0.2,2.2,74
전국,20090809,25.8,0.6,2.3,75
전국,20090808,25.4,2.0,1.7,82
전국,20090807,24.1,15.3,1.5,87
전국,20090806,23.8,5.9,2.0,78
전국,20090805,24.7,0.0,2.1,69
전국,20090804,23.9,0.0,1.7,73
전국,20090803,22.7,0.5,1.5,78
전국,20090802,24.0,0.0,1.5,76
전국,20090801,24.0,1.3,1.4,77
전국,20090731,24.0,0.5,1.5,76
전국,20090730,24.3,0.1,1.5,76
전국,20090729,23.4,10.4,1.7,78
전국,20090728,22.0,13.0,1.6,82
전국,20090727,23.1,1.8,1.5,77
전국,20090726,22.9,0.6,1.7,77
전국,20090725,21.7,5.2,1.8,82
전국,20090724,22.0,11.3,2.4,80
전국,20090723,23.3,1.2,1.5,79
전국,20090722,23.7,0.0,1.7,75
전국,20090721,25.1,26.1,2.1,81
전국,20090720,25.6,1.2,1.4,84
전국,20090719,25.4,11.4,2.4,82
전국,20090718,27.0,8.2,4.1,77
전국,20090717,25.2,16.1,1.9,86
전국,20090716,23.9,34.7,1.8,84
전국,20090715,22.6,44.7,2.7,82
전국,20090714,25.7,48.9,3.8,83
전국,20090713,24.7,9.6,2.0,83
전국,20090712,23.0,61.6,3.3,89
전국,20090711,23.2,17.6,1.5,77
전국,20090710,23.9,0.3,2.0,73
전국,20090709,23.5,66.4,3.5,86
전국,20090708,25.0,2.6,1.5,81
전국,20090707,21.9,64.1,2.0,88
전국,20090706,24.3,0.7,1.6,73
전국,20090705,23.7,0.3,1.4,74
전국,20090704,22.5,2.4,1.4,77
전국,20090703,21.8,2.3,1.6,77
전국,20090702,21.8,11.7,1.8,80
전국,20090701,22.7,1.4,1.8,74
전국,20090630,22.6,7.0,1.6,85
전국,20090629,24.4,31.2,1.6,83
전국,20090628,25.2,1.4,1.9,74
전국,20090627,25.0,0.2,1.8,69
전국,20090626,24.6,0.0,2.0,62
전국,20090625,24.4,0.0,2.2,53
전국,20090624,24.4,0.0,2.2,53
전국,20090623,23.3,0.0,2.0,64
전국,20090622,21.9,27.5,1.9,81
전국,20090621,24.9,1.3,1.7,80
전국,20090620,23.0,17.7,2.5,81
전국,20090619,24.4,0.0,2.0,66
전국,20090618,23.8,0.0,1.6,63
전국,20090617,21.2,0.3,1.6,71
전국,20090616,21.1,0.8,1.6,70
전국,20090615,20.5,1.1,1.6,72
전국,20090614,19.9,0.5,1.8,72
전국,20090613,20.1,0.3,2.1,61
전국,20090612,20.7,0.5,2.4,59
전국,20090611,21.9,0.3,3.3,52
전국,20090610,20.2,11.2,2.6,79
전국,20090609,19.5,8.8,2.1,78
전국,20090608,19.7,0.0,1.5,72
전국,20090607,18.4,0.0,1.6,74
전국,20090606,19.7,0.2,2.1,69
전국,20090605,20.1,1.3,1.8,66
전국,20090604,19.7,0.0,1.6,73
전국,20090603,18.4,8.1,2.3,81
전국,20090602,21.3,5.4,3.4,65
전국,20090601,20.9,0.0,2.4,54
전국,20090531,18.5,0.0,2.3,54
전국,20090530,17.9,0.3,2.0,64
전국,20090529,19.2,0.0,2.5,55
전국,20090528,20.3,0.0,2.4,54
전국,20090527,20.4,0.3,2.1,57
전국,20090526,21.1,0.1,1.6,60
전국,20090525,20.1,0.0,1.4,65
전국,20090524,17.6,0.3,1.9,73
전국,20090523,17.1,0.5,1.9,75
전국,20090522,18.7,0.2,2.3,73
전국,20090521,15.8,52.9,2.4,89
전국,20090520,20.3,0.4,1.5,60
전국,20090519,19.4,0.0,2.2,55
전국,20090518,17.0,0.0,2.8,52
전국,20090517,15.1,4.3,3.4,77
전국,20090516,14.3,36.9,2.0,91
전국,20090515,17.0,0.8,1.7,60
전국,20090514,18.3,0.0,1.9,45
전국,20090513,18.0,0.0,2.7,48
전국,20090512,17.6,10.5,2.2,85
전국,20090511,18.8,6.4,2.3,71
전국,20090510,19.7,0.0,2.2,52
전국,20090509,21.1,0.0,2.3,43
전국,20090508,19.7,0.0,1.9,50
전국,20090507,18.7,0.0,2.2,49
전국,20090506,18.7,0.2,1.7,56
전국,20090505,17.6,0.1,1.9,61
전국,20090504,17.3,0.0,2.2,62
전국,20090503,17.2,3.3,1.8,73
전국,20090502,16.5,3.6,2.4,72
전국,20090501,16.7,0.0,2.1,49
전국,20090430,15.5,0.0,2.0,41
전국,20090429,14.5,0.0,1.7,47
전국,20090428,12.5,0.1,2.0,56
전국,20090427,11.1,0.2,2.4,62
전국,20090426,10.0,0.3,2.9,64
전국,20090425,10.1,4.9,3.5,77
전국,20090424,12.5,7.6,2.1,74
전국,20090423,11.9,0.0,2.1,60
전국,20090422,12.2,0.0,4.0,52
전국,20090421,12.1,0.6,4.6,66
전국,20090420,14.1,34.6,3.4,82
전국,20090419,16.8,0.0,2.0,50
전국,20090418,15.4,0.0,1.8,44
전국,20090417,12.1,0.0,1.8,58
전국,20090416,10.5,0.3,2.0,73
전국,20090415,11.5,3.6,2.2,75
전국,20090414,13.5,1.8,2.6,67
전국,20090413,16.1,1.5,1.7,54
전국,20090412,15.6,0.0,2.0,48
전국,20090411,15.7,0.0,1.7,45
전국,20090410,16.4,0.0,1.8,43
전국,20090409,15.5,0.0,1.6,46
전국,20090408,14.2,0.0,1.6,51
전국,20090407,13.7,0.0,2.2,48
전국,20090406,11.4,0.0,2.5,49
전국,20090405,10.3,0.0,2.3,58
전국,20090404,10.2,0.0,2.7,49
전국,20090403,9.5,0.0,2.1,46
전국,20090402,7.4,0.0,2.4,53
전국,20090401,5.3,0.1,3.2,57
전국,20090331,6.7,1.5,2.7,63
전국,20090330,7.4,0.8,2.0,63
전국,20090329,6.0,0.6,2.0,57
전국,20090328,5.8,0.1,2.3,43
전국,20090327,5.0,0.0,3.1,41
전국,20090326,5.5,1.7,3.2,56
전국,20090325,3.7,0.0,3.6,44
전국,20090324,4.8,0.0,2.7,43
전국,20090323,6.5,0.5,2.6,57
전국,20090322,10.7,7.3,3.4,79
전국,20090321,12.2,9.9,2.3,68
전국,20090320,11.0,0.2,2.5,64
전국,20090319,16.0,0.8,2.3,77
전국,20090318,16.9,0.0,3.3,67
전국,20090317,12.9,0.0,2.7,53
전국,20090316,11.0,0.0,3.0,62
전국,20090315,5.8,0.0,3.0,53
전국,20090314,1.4,0.0,4.5,42
전국,20090313,5.6,16.4,4.0,74
전국,20090312,7.4,2.0,2.3,49
전국,20090311,4.8,0.0,1.9,40
전국,20090310,5.9,0.0,2.8,43
전국,20090309,7.3,0.0,1.9,51
전국,20090308,6.2,0.0,1.6,48
전국,20090307,3.2,0.0,2.3,46
전국,20090306,4.2,0.1,4.1,55
전국,20090305,5.7,6.6,1.5,82
전국,20090304,4.4,0.0,1.5,71
전국,20090303,2.8,5.3,1.8,84
전국,20090302,3.4,0.9,2.2,58
전국,20090301,4.6,0.1,2.4,45
전국,20090228,4.8,0.0,1.8,52
전국,20090227,5.2,0.4,1.9,47
전국,20090226,4.6,0.1,1.9,49
전국,20090225,6.1,2.9,2.6,66
전국,20090224,8.4,1.0,1.5,71
전국,20090223,5.8,0.7,1.8,74
전국,20090222,2.6,8.6,1.6,78
전국,20090221,-0.7,0.0,2.0,55
전국,20090220,0.6,0.6,4.0,62
전국,20090219,1.1,4.8,1.4,69
전국,20090218,-0.3,0.0,2.1,46
전국,20090217,-2.4,0.0,2.4,39
전국,20090216,-2.5,0.0,3.9,32
전국,20090215,2.0,0.1,2.9,58
전국,20090214,7.2,0.0,2.5,66
전국,20090213,13.2,15.6,4.5,82
전국,20090212,7.8,0.1,2.1,62
전국,20090211,5.9,0.0,2.1,65
전국,20090210,4.2,0.0,2.2,66
전국,20090209,4.9,0.1,2.2,56
전국,20090208,4.0,0.0,1.5,63
전국,20090207,4.0,0.0,1.9,71
전국,20090206,3.5,0.0,1.3,74
전국,20090205,4.8,0.0,1.8,66
전국,20090204,5.1,0.0,1.3,72
전국,20090203,5.9,0.9,1.4,77
전국,20090202,5.7,0.0,1.3,72
전국,20090201,3.7,0.0,1.3,69
전국,20090131,5.2,0.6,2.3,68
전국,20090130,5.6,3.2,2.5,76
전국,20090129,1.9,0.7,1.1,64
전국,20090128,0.0,0.0,1.3,58
전국,20090127,-2.3,0.0,1.4,59
전국,20090126,-1.8,0.1,2.2,65
전국,20090125,-2.8,0.5,2.4,65
전국,20090124,-6.1,1.2,3.0,63
전국,20090123,-4.8,0.4,4.7,51
전국,20090122,2.8,0.0,1.7,65
전국,20090121,2.0,0.0,1.1,61
전국,20090120,2.3,0.0,1.3,49
전국,20090119,2.0,0.0,2.5,54
전국,20090118,3.1,3.4,1.8,79
전국,20090117,0.5,0.0,1.2,70
전국,20090116,-1.6,0.3,1.6,66
전국,20090115,-5.7,0.0,2.1,47
전국,20090114,-3.9,0.3,3.2,51
전국,20090113,-3.8,0.1,2.7,54
전국,20090112,-4.7,0.4,4.2,55
전국,20090111,-4.3,0.5,3.2,54
전국,20090110,-4.0,0.4,3.6,53
전국,20090109,-1.8,0.1,2.8,52
전국,20090108,-0.8,0.0,1.8,53
전국,20090107,-0.4,0.0,1.7,53
전국,20090106,-1.0,0.0,1.4,58
전국,20090105,-0.4,0.0,2.2,60
전국,20090104,0.0,0.0,1.5,54
전국,20090103,-1.0,0.0,1.5,55
전국,20090102,-2.4,0.0,2.1,56
전국,20090101,-4.0,0.2,3.1,54
전국,20081231,-3.4,0.5,2.9,56
전국,20081230,-0.5,0.4,3.6,56
전국,20081229,3.1,0.1,2.4,63
전국,20081228,1.1,0.0,1.3,62
전국,20081227,-1.8,0.0,1.8,48
전국,20081226,-3.0,0.0,2.8,41
전국,20081225,1.5,0.0,4.2,46
전국,20081224,2.2,0.0,1.6,71
전국,20081223,-0.1,0.1,1.9,66
전국,20081222,-1.9,2.0,3.6,57
