시도,시군구,year,month,철새수
제주특별자치도,서귀포시,2017,10,0
제주특별자치도,서귀포시,2017,11,0
제주특별자치도,서귀포시,2017,12,2330
제주특별자치도,서귀포시,2018,1,4059
제주특별자치도,서귀포시,2018,2,6043
제주특별자치도,서귀포시,2018,3,0
제주특별자치도,서귀포시,2018,10,0
제주특별자치도,서귀포시,2018,11,0
제주특별자치도,서귀포시,2018,12,2194
제주특별자치도,서귀포시,2019,1,8053
제주특별자치도,서귀포시,2019,2,0
제주특별자치도,서귀포시,2019,3,0
제주특별자치도,서귀포시,2019,10,0
제주특별자치도,서귀포시,2019,11,0
제주특별자치도,서귀포시,2019,12,3378
제주특별자치도,서귀포시,2020,1,8152
제주특별자치도,서귀포시,2020,2,0
제주특별자치도,서귀포시,2020,3,0
제주특별자치도,서귀포시,2020,10,0
제주특별자치도,서귀포시,2020,11,1191
제주특별자치도,서귀포시,2020,12,2661
제주특별자치도,서귀포시,2021,1,5246
제주특별자치도,서귀포시,2021,2,5080
제주특별자치도,서귀포시,2021,3,3284
제주특별자치도,제주시,2014,10,1136
제주특별자치도,제주시,2014,11,6458
제주특별자치도,제주시,2014,12,5379
제주특별자치도,제주시,2015,1,3945
제주특별자치도,제주시,2015,2,3384
제주특별자치도,제주시,2015,3,3869
제주특별자치도,제주시,2015,10,475
제주특별자치도,제주시,2015,11,4218
제주특별자치도,제주시,2015,12,4360
제주특별자치도,제주시,2016,1,2891
제주특별자치도,제주시,2016,2,3817
제주특별자치도,제주시,2016,3,2358
제주특별자치도,제주시,2016,10,1014
제주특별자치도,제주시,2016,11,3159
제주특별자치도,제주시,2016,12,2470
제주특별자치도,제주시,2017,1,1214
제주특별자치도,제주시,2017,2,1379
제주특별자치도,제주시,2017,3,536
제주특별자치도,제주시,2017,10,479
제주특별자치도,제주시,2017,11,4683
제주특별자치도,제주시,2017,12,3262
제주특별자치도,제주시,2018,1,2367
제주특별자치도,제주시,2018,2,1853
제주특별자치도,제주시,2018,3,1644
제주특별자치도,제주시,2018,10,395
제주특별자치도,제주시,2018,11,4079
제주특별자치도,제주시,2018,12,5131
제주특별자치도,제주시,2019,1,6471
제주특별자치도,제주시,2019,2,1865
제주특별자치도,제주시,2019,3,1774
제주특별자치도,제주시,2019,10,398
제주특별자치도,제주시,2019,11,4078
제주특별자치도,제주시,2019,12,5908
제주특별자치도,제주시,2020,1,3195
제주특별자치도,제주시,2020,2,1182
제주특별자치도,제주시,2020,3,1589
제주특별자치도,제주시,2020,10,690
제주특별자치도,제주시,2020,11,3342
제주특별자치도,제주시,2020,12,4838
제주특별자치도,제주시,2021,1,4616
제주특별자치도,제주시,2021,2,3495
제주특별자치도,제주시,2021,3,1517
제주특별자치도,제주시,2014,10,0
제주특별자치도,제주시,2014,11,0
제주특별자치도,제주시,2014,12,1342
제주특별자치도,제주시,2015,1,0
제주특별자치도,제주시,2015,2,0
제주특별자치도,제주시,2015,3,0
제주특별자치도,제주시,2015,10,0
제주특별자치도,제주시,2015,11,0
제주특별자치도,제주시,2015,12,1783
제주특별자치도,제주시,2016,1,4233
제주특별자치도,제주시,2016,2,0
제주특별자치도,제주시,2016,3,0
제주특별자치도,제주시,2016,10,0
제주특별자치도,제주시,2016,11,0
제주특별자치도,제주시,2016,12,2638
제주특별자치도,제주시,2017,1,4992
제주특별자치도,제주시,2017,2,0
제주특별자치도,제주시,2017,3,0
제주특별자치도,제주시,2017,10,0
제주특별자치도,제주시,2017,11,0
제주특별자치도,제주시,2017,12,5005
제주특별자치도,제주시,2018,1,7572
제주특별자치도,제주시,2018,2,7646
제주특별자치도,제주시,2018,3,0
제주특별자치도,제주시,2018,10,0
제주특별자치도,제주시,2018,11,0
제주특별자치도,제주시,2018,12,3639
제주특별자치도,제주시,2019,1,3645
제주특별자치도,제주시,2019,2,0
제주특별자치도,제주시,2019,3,0
제주특별자치도,제주시,2019,10,0
제주특별자치도,제주시,2019,11,0
제주특별자치도,제주시,2019,12,8729
제주특별자치도,제주시,2020,1,11582
제주특별자치도,제주시,2020,2,0
제주특별자치도,제주시,2020,3,0
제주특별자치도,제주시,2020,10,0
제주특별자치도,제주시,2020,11,4079
제주특별자치도,제주시,2020,12,6692
제주특별자치도,제주시,2021,1,15850
제주특별자치도,제주시,2021,2,11709
제주특별자치도,제주시,2021,3,7866
전라북도,완주군,2014,10,0
전라북도,완주군,2014,11,0
전라북도,완주군,2014,12,0
전라북도,완주군,2015,1,0
전라북도,완주군,2015,2,0
전라북도,완주군,2015,3,0
전라북도,완주군,2015,10,0
전라북도,완주군,2015,11,0
전라북도,완주군,2015,12,0
전라북도,완주군,2016,1,0
전라북도,완주군,2016,2,0
전라북도,완주군,2016,3,0
전라북도,완주군,2016,10,0
전라북도,완주군,2016,11,0
전라북도,완주군,2016,12,0
전라북도,완주군,2017,1,0
전라북도,완주군,2017,2,0
전라북도,완주군,2017,3,0
전라북도,완주군,2017,10,0
전라북도,완주군,2017,11,0
전라북도,완주군,2017,12,0
전라북도,완주군,2018,1,0
전라북도,완주군,2018,2,0
전라북도,완주군,2018,3,0
전라북도,완주군,2018,10,0
전라북도,완주군,2018,11,0
전라북도,완주군,2018,12,0
전라북도,완주군,2019,1,0
전라북도,완주군,2019,2,0
전라북도,완주군,2019,3,0
전라북도,완주군,2019,10,0
전라북도,완주군,2019,11,0
전라북도,완주군,2019,12,0
전라북도,완주군,2020,1,0
전라북도,완주군,2020,2,0
전라북도,완주군,2020,3,0
전라북도,완주군,2020,10,0
전라북도,완주군,2020,11,0
전라북도,완주군,2020,12,0
전라북도,완주군,2021,1,0
전라북도,완주군,2021,2,0
전라북도,완주군,2021,3,0
전라북도,완주군,2014,10,0
전라북도,완주군,2014,11,0
전라북도,완주군,2014,12,0
전라북도,완주군,2015,1,0
전라북도,완주군,2015,2,0
전라북도,완주군,2015,3,0
전라북도,완주군,2015,10,0
전라북도,완주군,2015,11,0
전라북도,완주군,2015,12,0
전라북도,완주군,2016,1,0
전라북도,완주군,2016,2,0
전라북도,완주군,2016,3,0
전라북도,완주군,2016,10,0
전라북도,완주군,2016,11,0
전라북도,완주군,2016,12,0
전라북도,완주군,2017,1,0
전라북도,완주군,2017,2,0
전라북도,완주군,2017,3,0
전라북도,완주군,2017,10,0
전라북도,완주군,2017,11,0
전라북도,완주군,2017,12,0
전라북도,완주군,2018,1,0
전라북도,완주군,2018,2,0
전라북도,완주군,2018,3,0
전라북도,완주군,2018,10,0
전라북도,완주군,2018,11,0
전라북도,완주군,2018,12,0
전라북도,완주군,2019,1,0
전라북도,완주군,2019,2,0
전라북도,완주군,2019,3,0
전라북도,완주군,2019,10,0
전라북도,완주군,2019,11,0
전라북도,완주군,2019,12,0
전라북도,완주군,2020,1,0
전라북도,완주군,2020,2,0
전라북도,완주군,2020,3,0
전라북도,완주군,2020,10,0
전라북도,완주군,2020,11,0
전라북도,완주군,2020,12,0
전라북도,완주군,2021,1,0
전라북도,완주군,2021,2,0
전라북도,완주군,2021,3,0
충청북도,청주시,2014,10,0
충청북도,청주시,2014,11,0
충청북도,청주시,2014,12,0
충청북도,청주시,2015,1,0
충청북도,청주시,2015,2,0
충청북도,청주시,2015,3,0
충청북도,청주시,2015,10,0
충청북도,청주시,2015,11,0
충청북도,청주시,2015,12,0
충청북도,청주시,2016,1,0
충청북도,청주시,2016,2,0
충청북도,청주시,2016,3,0
충청북도,청주시,2016,10,0
충청북도,청주시,2016,11,0
충청북도,청주시,2016,12,0
충청북도,청주시,2017,1,0
충청북도,청주시,2017,2,0
충청북도,청주시,2017,3,0
충청북도,청주시,2017,10,1527
충청북도,청주시,2017,11,2298
충청북도,청주시,2017,12,2116
충청북도,청주시,2018,1,5644
충청북도,청주시,2018,2,1044
충청북도,청주시,2018,3,1419
충청북도,청주시,2018,10,344
충청북도,청주시,2018,11,1931
충청북도,청주시,2018,12,2226
충청북도,청주시,2019,1,3448
충청북도,청주시,2019,2,3060
충청북도,청주시,2019,3,2213
충청북도,청주시,2019,10,398
충청북도,청주시,2019,11,1916
충청북도,청주시,2019,12,1497
충청북도,청주시,2020,1,1842
충청북도,청주시,2020,2,1504
충청북도,청주시,2020,3,966
충청북도,청주시,2020,10,782
충청북도,청주시,2020,11,1484
충청북도,청주시,2020,12,1325
충청북도,청주시,2021,1,1395
충청북도,청주시,2021,2,1261
충청북도,청주시,2021,3,590
경기도 ,안성시,2014,10,0
경기도 ,안성시,2014,11,0
경기도 ,안성시,2014,12,0
경기도 ,안성시,2015,1,0
경기도 ,안성시,2015,2,0
경기도 ,안성시,2015,3,0
경기도 ,안성시,2015,10,0
경기도 ,안성시,2015,11,0
경기도 ,안성시,2015,12,0
경기도 ,안성시,2016,1,0
경기도 ,안성시,2016,2,0
경기도 ,안성시,2016,3,0
경기도 ,안성시,2016,10,0
경기도 ,안성시,2016,11,0
경기도 ,안성시,2016,12,0
경기도 ,안성시,2017,1,0
경기도 ,안성시,2017,2,0
경기도 ,안성시,2017,3,0
경기도 ,안성시,2017,10,1395
경기도 ,안성시,2017,11,917
경기도 ,안성시,2017,12,1454
경기도 ,안성시,2018,1,2545
경기도 ,안성시,2018,2,1128
경기도 ,안성시,2018,3,946
경기도 ,안성시,2018,10,694
경기도 ,안성시,2018,11,148
경기도 ,안성시,2018,12,2526
경기도 ,안성시,2019,1,1794
경기도 ,안성시,2019,2,1561
경기도 ,안성시,2019,3,1117
경기도 ,안성시,2019,10,851
경기도 ,안성시,2019,11,1044
경기도 ,안성시,2019,12,2998
경기도 ,안성시,2020,1,1662
경기도 ,안성시,2020,2,1230
경기도 ,안성시,2020,3,1665
경기도 ,안성시,2020,10,974
경기도 ,안성시,2020,11,1430
경기도 ,안성시,2020,12,2183
경기도 ,안성시,2021,1,1358
경기도 ,안성시,2021,2,2201
경기도 ,안성시,2021,3,1271
경기도 ,파주시,2014,10,0
경기도 ,파주시,2014,11,0
경기도 ,파주시,2014,12,0
경기도 ,파주시,2015,1,0
경기도 ,파주시,2015,2,0
경기도 ,파주시,2015,3,0
경기도 ,파주시,2015,10,0
경기도 ,파주시,2015,11,0
경기도 ,파주시,2015,12,0
경기도 ,파주시,2016,1,0
경기도 ,파주시,2016,2,0
경기도 ,파주시,2016,3,0
경기도 ,파주시,2016,10,0
경기도 ,파주시,2016,11,0
경기도 ,파주시,2016,12,0
경기도 ,파주시,2017,1,0
경기도 ,파주시,2017,2,0
경기도 ,파주시,2017,3,0
경기도 ,파주시,2017,10,1182
경기도 ,파주시,2017,11,2479
경기도 ,파주시,2017,12,3547
경기도 ,파주시,2018,1,1993
경기도 ,파주시,2018,2,2855
경기도 ,파주시,2018,3,1366
경기도 ,파주시,2018,10,709
경기도 ,파주시,2018,11,1839
경기도 ,파주시,2018,12,1669
경기도 ,파주시,2019,1,1959
경기도 ,파주시,2019,2,3155
경기도 ,파주시,2019,3,1519
경기도 ,파주시,2019,10,1084
경기도 ,파주시,2019,11,2491
경기도 ,파주시,2019,12,3945
경기도 ,파주시,2020,1,3022
경기도 ,파주시,2020,2,2388
경기도 ,파주시,2020,3,1823
경기도 ,파주시,2020,10,1889
경기도 ,파주시,2020,11,1805
경기도 ,파주시,2020,12,2303
경기도 ,파주시,2021,1,2009
경기도 ,파주시,2021,2,1583
경기도 ,파주시,2021,3,973
경기도 ,수원시,2014,10,0
경기도 ,수원시,2014,11,0
경기도 ,수원시,2014,12,0
경기도 ,수원시,2015,1,0
경기도 ,수원시,2015,2,0
경기도 ,수원시,2015,3,0
경기도 ,수원시,2015,10,0
경기도 ,수원시,2015,11,0
경기도 ,수원시,2015,12,0
경기도 ,수원시,2016,1,0
경기도 ,수원시,2016,2,0
경기도 ,수원시,2016,3,0
경기도 ,수원시,2016,10,0
경기도 ,수원시,2016,11,0
경기도 ,수원시,2016,12,0
경기도 ,수원시,2017,1,0
경기도 ,수원시,2017,2,0
경기도 ,수원시,2017,3,0
경기도 ,수원시,2017,10,1061
경기도 ,수원시,2017,11,1244
경기도 ,수원시,2017,12,4928
경기도 ,수원시,2018,1,2859
경기도 ,수원시,2018,2,1490
경기도 ,수원시,2018,3,2101
경기도 ,수원시,2018,10,1206
경기도 ,수원시,2018,11,764
경기도 ,수원시,2018,12,4464
경기도 ,수원시,2019,1,3229
경기도 ,수원시,2019,2,957
경기도 ,수원시,2019,3,606
경기도 ,수원시,2019,10,422
경기도 ,수원시,2019,11,740
경기도 ,수원시,2019,12,2713
경기도 ,수원시,2020,1,2492
경기도 ,수원시,2020,2,1328
경기도 ,수원시,2020,3,597
경기도 ,수원시,2020,10,1064
경기도 ,수원시,2020,11,992
경기도 ,수원시,2020,12,2308
경기도 ,수원시,2021,1,4728
경기도 ,수원시,2021,2,4836
경기도 ,수원시,2021,3,2175
경기도 ,포천시,2014,10,0
경기도 ,포천시,2014,11,0
경기도 ,포천시,2014,12,0
경기도 ,포천시,2015,1,0
경기도 ,포천시,2015,2,0
경기도 ,포천시,2015,3,0
경기도 ,포천시,2015,10,0
경기도 ,포천시,2015,11,0
경기도 ,포천시,2015,12,0
경기도 ,포천시,2016,1,0
경기도 ,포천시,2016,2,0
경기도 ,포천시,2016,3,0
경기도 ,포천시,2016,10,0
경기도 ,포천시,2016,11,0
경기도 ,포천시,2016,12,0
경기도 ,포천시,2017,1,0
경기도 ,포천시,2017,2,0
경기도 ,포천시,2017,3,0
경기도 ,포천시,2017,10,642
경기도 ,포천시,2017,11,639
경기도 ,포천시,2017,12,490
경기도 ,포천시,2018,1,815
경기도 ,포천시,2018,2,848
경기도 ,포천시,2018,3,565
경기도 ,포천시,2018,10,275
경기도 ,포천시,2018,11,496
경기도 ,포천시,2018,12,962
경기도 ,포천시,2019,1,826
경기도 ,포천시,2019,2,806
경기도 ,포천시,2019,3,703
경기도 ,포천시,2019,10,466
경기도 ,포천시,2019,11,628
경기도 ,포천시,2019,12,1084
경기도 ,포천시,2020,1,806
경기도 ,포천시,2020,2,350
경기도 ,포천시,2020,3,849
경기도 ,포천시,2020,10,448
경기도 ,포천시,2020,11,607
경기도 ,포천시,2020,12,1143
경기도 ,포천시,2021,1,1633
경기도 ,포천시,2021,2,1151
경기도 ,포천시,2021,3,589
강원도 ,원주시,2014,10,0
강원도 ,원주시,2014,11,0
강원도 ,원주시,2014,12,0
강원도 ,원주시,2015,1,0
강원도 ,원주시,2015,2,0
강원도 ,원주시,2015,3,0
강원도 ,원주시,2015,10,0
강원도 ,원주시,2015,11,0
강원도 ,원주시,2015,12,0
강원도 ,원주시,2016,1,0
강원도 ,원주시,2016,2,0
강원도 ,원주시,2016,3,0
강원도 ,원주시,2016,10,0
강원도 ,원주시,2016,11,0
강원도 ,원주시,2016,12,0
강원도 ,원주시,2017,1,0
강원도 ,원주시,2017,2,0
강원도 ,원주시,2017,3,0
강원도 ,원주시,2017,10,1568
강원도 ,원주시,2017,11,2016
강원도 ,원주시,2017,12,1803
강원도 ,원주시,2018,1,1862
강원도 ,원주시,2018,2,1925
강원도 ,원주시,2018,3,1040
강원도 ,원주시,2018,10,1174
강원도 ,원주시,2018,11,1735
강원도 ,원주시,2018,12,1961
강원도 ,원주시,2019,1,1720
강원도 ,원주시,2019,2,2189
강원도 ,원주시,2019,3,1708
강원도 ,원주시,2019,10,735
강원도 ,원주시,2019,11,719
강원도 ,원주시,2019,12,1041
강원도 ,원주시,2020,1,1192
강원도 ,원주시,2020,2,658
강원도 ,원주시,2020,3,1378
강원도 ,원주시,2020,10,935
강원도 ,원주시,2020,11,1147
강원도 ,원주시,2020,12,858
강원도 ,원주시,2021,1,578
강원도 ,원주시,2021,2,856
강원도 ,원주시,2021,3,812
충청북도,청주시,2014,10,0
충청북도,청주시,2014,11,0
충청북도,청주시,2014,12,0
충청북도,청주시,2015,1,0
충청북도,청주시,2015,2,0
충청북도,청주시,2015,3,0
충청북도,청주시,2015,10,0
충청북도,청주시,2015,11,0
충청북도,청주시,2015,12,0
충청북도,청주시,2016,1,0
충청북도,청주시,2016,2,0
충청북도,청주시,2016,3,0
충청북도,청주시,2016,10,0
충청북도,청주시,2016,11,0
충청북도,청주시,2016,12,0
충청북도,청주시,2017,1,0
충청북도,청주시,2017,2,0
충청북도,청주시,2017,3,0
충청북도,청주시,2017,10,905
충청북도,청주시,2017,11,964
충청북도,청주시,2017,12,911
충청북도,청주시,2018,1,878
충청북도,청주시,2018,2,327
충청북도,청주시,2018,3,135
충청북도,청주시,2018,10,824
충청북도,청주시,2018,11,679
충청북도,청주시,2018,12,608
충청북도,청주시,2019,1,608
충청북도,청주시,2019,2,1108
충청북도,청주시,2019,3,719
충청북도,청주시,2019,10,276
충청북도,청주시,2019,11,604
충청북도,청주시,2019,12,1003
충청북도,청주시,2020,1,985
충청북도,청주시,2020,2,684
충청북도,청주시,2020,3,497
충청북도,청주시,2020,10,401
충청북도,청주시,2020,11,1067
충청북도,청주시,2020,12,1067
충청북도,청주시,2021,1,822
충청북도,청주시,2021,2,804
충청북도,청주시,2021,3,547
충청북도,증평군,2014,10,0
충청북도,증평군,2014,11,0
충청북도,증평군,2014,12,0
충청북도,증평군,2015,1,0
충청북도,증평군,2015,2,0
충청북도,증평군,2015,3,0
충청북도,증평군,2015,10,0
충청북도,증평군,2015,11,0
충청북도,증평군,2015,12,0
충청북도,증평군,2016,1,0
충청북도,증평군,2016,2,0
충청북도,증평군,2016,3,0
충청북도,증평군,2016,10,0
충청북도,증평군,2016,11,0
충청북도,증평군,2016,12,0
충청북도,증평군,2017,1,0
충청북도,증평군,2017,2,0
충청북도,증평군,2017,3,0
충청북도,증평군,2017,10,904
충청북도,증평군,2017,11,1106
충청북도,증평군,2017,12,1290
충청북도,증평군,2018,1,1217
충청북도,증평군,2018,2,966
충청북도,증평군,2018,3,1193
충청북도,증평군,2018,10,835
충청북도,증평군,2018,11,1241
충청북도,증평군,2018,12,966
충청북도,증평군,2019,1,1164
충청북도,증평군,2019,2,1387
충청북도,증평군,2019,3,875
충청북도,증평군,2019,10,796
충청북도,증평군,2019,11,1251
충청북도,증평군,2019,12,581
충청북도,증평군,2020,1,1066
충청북도,증평군,2020,2,907
충청북도,증평군,2020,3,558
충청북도,증평군,2020,10,1597
충청북도,증평군,2020,11,1930
충청북도,증평군,2020,12,903
충청북도,증평군,2021,1,699
충청북도,증평군,2021,2,1063
충청북도,증평군,2021,3,639
경기도 ,이천시,2014,10,0
경기도 ,이천시,2014,11,0
경기도 ,이천시,2014,12,0
경기도 ,이천시,2015,1,0
경기도 ,이천시,2015,2,0
경기도 ,이천시,2015,3,0
경기도 ,이천시,2015,10,0
경기도 ,이천시,2015,11,0
경기도 ,이천시,2015,12,0
경기도 ,이천시,2016,1,0
경기도 ,이천시,2016,2,0
경기도 ,이천시,2016,3,0
경기도 ,이천시,2016,10,0
경기도 ,이천시,2016,11,0
경기도 ,이천시,2016,12,0
경기도 ,이천시,2017,1,0
경기도 ,이천시,2017,2,0
경기도 ,이천시,2017,3,0
경기도 ,이천시,2017,10,774
경기도 ,이천시,2017,11,1796
경기도 ,이천시,2017,12,2886
경기도 ,이천시,2018,1,1693
경기도 ,이천시,2018,2,2120
경기도 ,이천시,2018,3,2374
경기도 ,이천시,2018,10,1849
경기도 ,이천시,2018,11,2066
경기도 ,이천시,2018,12,3323
경기도 ,이천시,2019,1,2764
경기도 ,이천시,2019,2,3017
경기도 ,이천시,2019,3,1730
경기도 ,이천시,2019,10,1315
경기도 ,이천시,2019,11,2735
경기도 ,이천시,2019,12,3201
경기도 ,이천시,2020,1,4269
경기도 ,이천시,2020,2,1627
경기도 ,이천시,2020,3,1540
경기도 ,이천시,2020,10,1607
경기도 ,이천시,2020,11,1583
경기도 ,이천시,2020,12,2893
경기도 ,이천시,2021,1,3696
경기도 ,이천시,2021,2,0
경기도 ,이천시,2021,3,0
충청남도,예산군,2014,10,0
충청남도,예산군,2014,11,0
충청남도,예산군,2014,12,0
충청남도,예산군,2015,1,0
충청남도,예산군,2015,2,0
충청남도,예산군,2015,3,0
충청남도,예산군,2015,10,0
충청남도,예산군,2015,11,0
충청남도,예산군,2015,12,0
충청남도,예산군,2016,1,0
충청남도,예산군,2016,2,0
충청남도,예산군,2016,3,0
충청남도,예산군,2016,10,0
충청남도,예산군,2016,11,0
충청남도,예산군,2016,12,0
충청남도,예산군,2017,1,0
충청남도,예산군,2017,2,0
충청남도,예산군,2017,3,0
충청남도,예산군,2017,10,481
충청남도,예산군,2017,11,998
충청남도,예산군,2017,12,3121
충청남도,예산군,2018,1,2485
충청남도,예산군,2018,2,883
충청남도,예산군,2018,3,1355
충청남도,예산군,2018,10,401
충청남도,예산군,2018,11,906
충청남도,예산군,2018,12,1346
충청남도,예산군,2019,1,1579
충청남도,예산군,2019,2,1716
충청남도,예산군,2019,3,980
충청남도,예산군,2019,10,354
충청남도,예산군,2019,11,817
충청남도,예산군,2019,12,902
충청남도,예산군,2020,1,2337
충청남도,예산군,2020,2,655
충청남도,예산군,2020,3,482
충청남도,예산군,2020,10,699
충청남도,예산군,2020,11,578
충청남도,예산군,2020,12,1181
충청남도,예산군,2021,1,1391
충청남도,예산군,2021,2,1641
충청남도,예산군,2021,3,1674
충청남도,서산시,2014,10,0
충청남도,서산시,2014,11,0
충청남도,서산시,2014,12,0
충청남도,서산시,2015,1,0
충청남도,서산시,2015,2,0
충청남도,서산시,2015,3,0
충청남도,서산시,2015,10,0
충청남도,서산시,2015,11,0
충청남도,서산시,2015,12,0
충청남도,서산시,2016,1,0
충청남도,서산시,2016,2,0
충청남도,서산시,2016,3,0
충청남도,서산시,2016,10,0
충청남도,서산시,2016,11,0
충청남도,서산시,2016,12,0
충청남도,서산시,2017,1,0
충청남도,서산시,2017,2,0
충청남도,서산시,2017,3,0
충청남도,서산시,2017,10,11742
충청남도,서산시,2017,11,7666
충청남도,서산시,2017,12,2772
충청남도,서산시,2018,1,2379
충청남도,서산시,2018,2,2600
충청남도,서산시,2018,3,1703
충청남도,서산시,2018,10,1130
충청남도,서산시,2018,11,6617
충청남도,서산시,2018,12,3821
충청남도,서산시,2019,1,672
충청남도,서산시,2019,2,1212
충청남도,서산시,2019,3,1261
충청남도,서산시,2019,10,978
충청남도,서산시,2019,11,5161
충청남도,서산시,2019,12,3555
충청남도,서산시,2020,1,3917
충청남도,서산시,2020,2,2206
충청남도,서산시,2020,3,808
충청남도,서산시,2020,10,374
충청남도,서산시,2020,11,3228
충청남도,서산시,2020,12,2339
충청남도,서산시,2021,1,2000
충청남도,서산시,2021,2,1357
충청남도,서산시,2021,3,803
전라북도,전주시,2014,10,0
전라북도,전주시,2014,11,0
전라북도,전주시,2014,12,0
전라북도,전주시,2015,1,0
전라북도,전주시,2015,2,0
전라북도,전주시,2015,3,0
전라북도,전주시,2015,10,0
전라북도,전주시,2015,11,0
전라북도,전주시,2015,12,0
전라북도,전주시,2016,1,0
전라북도,전주시,2016,2,0
전라북도,전주시,2016,3,0
전라북도,전주시,2016,10,0
전라북도,전주시,2016,11,0
전라북도,전주시,2016,12,0
전라북도,전주시,2017,1,0
전라북도,전주시,2017,2,0
전라북도,전주시,2017,3,0
전라북도,전주시,2017,10,445
전라북도,전주시,2017,11,4019
전라북도,전주시,2017,12,2318
전라북도,전주시,2018,1,2962
전라북도,전주시,2018,2,2842
전라북도,전주시,2018,3,1021
전라북도,전주시,2018,10,393
전라북도,전주시,2018,11,1265
전라북도,전주시,2018,12,2886
전라북도,전주시,2019,1,3102
전라북도,전주시,2019,2,1567
전라북도,전주시,2019,3,898
전라북도,전주시,2019,10,485
전라북도,전주시,2019,11,2140
전라북도,전주시,2019,12,1962
전라북도,전주시,2020,1,2513
전라북도,전주시,2020,2,2003
전라북도,전주시,2020,3,1333
전라북도,전주시,2020,10,449
전라북도,전주시,2020,11,859
전라북도,전주시,2020,12,887
전라북도,전주시,2021,1,2037
전라북도,전주시,2021,2,1158
전라북도,전주시,2021,3,419
경상남도,양산시,2014,10,0
경상남도,양산시,2014,11,0
경상남도,양산시,2014,12,0
경상남도,양산시,2015,1,0
경상남도,양산시,2015,2,0
경상남도,양산시,2015,3,0
경상남도,양산시,2015,10,0
경상남도,양산시,2015,11,0
경상남도,양산시,2015,12,0
경상남도,양산시,2016,1,0
경상남도,양산시,2016,2,0
경상남도,양산시,2016,3,0
경상남도,양산시,2016,10,0
경상남도,양산시,2016,11,0
경상남도,양산시,2016,12,0
경상남도,양산시,2017,1,0
경상남도,양산시,2017,2,0
경상남도,양산시,2017,3,0
경상남도,양산시,2017,10,137
경상남도,양산시,2017,11,204
경상남도,양산시,2017,12,1522
경상남도,양산시,2018,1,1385
경상남도,양산시,2018,2,2128
경상남도,양산시,2018,3,500
경상남도,양산시,2018,10,69
경상남도,양산시,2018,11,414
경상남도,양산시,2018,12,794
경상남도,양산시,2019,1,842
경상남도,양산시,2019,2,474
경상남도,양산시,2019,3,194
경상남도,양산시,2019,10,104
경상남도,양산시,2019,11,322
경상남도,양산시,2019,12,416
경상남도,양산시,2020,1,585
경상남도,양산시,2020,2,342
경상남도,양산시,2020,3,144
경상남도,양산시,2020,10,205
경상남도,양산시,2020,11,573
경상남도,양산시,2020,12,758
경상남도,양산시,2021,1,1703
경상남도,양산시,2021,2,1251
경상남도,양산시,2021,3,499
제주특별자치도,제주시,2014,10,0
제주특별자치도,제주시,2014,11,0
제주특별자치도,제주시,2014,12,0
제주특별자치도,제주시,2015,1,0
제주특별자치도,제주시,2015,2,0
제주특별자치도,제주시,2015,3,0
제주특별자치도,제주시,2015,10,0
제주특별자치도,제주시,2015,11,0
제주특별자치도,제주시,2015,12,0
제주특별자치도,제주시,2016,1,0
제주특별자치도,제주시,2016,2,0
제주특별자치도,제주시,2016,3,0
제주특별자치도,제주시,2016,10,0
제주특별자치도,제주시,2016,11,0
제주특별자치도,제주시,2016,12,0
제주특별자치도,제주시,2017,1,0
제주특별자치도,제주시,2017,2,0
제주특별자치도,제주시,2017,3,0
제주특별자치도,제주시,2017,10,118
제주특별자치도,제주시,2017,11,869
제주특별자치도,제주시,2017,12,0
제주특별자치도,제주시,2018,1,0
제주특별자치도,제주시,2018,2,0
제주특별자치도,제주시,2018,3,523
제주특별자치도,제주시,2018,10,193
제주특별자치도,제주시,2018,11,349
제주특별자치도,제주시,2018,12,0
제주특별자치도,제주시,2019,1,0
제주특별자치도,제주시,2019,2,608
제주특별자치도,제주시,2019,3,295
제주특별자치도,제주시,2019,10,148
제주특별자치도,제주시,2019,11,315
제주특별자치도,제주시,2019,12,0
제주특별자치도,제주시,2020,1,0
제주특별자치도,제주시,2020,2,1122
제주특별자치도,제주시,2020,3,432
제주특별자치도,제주시,2020,10,148
제주특별자치도,제주시,2020,11,0
제주특별자치도,제주시,2020,12,0
제주특별자치도,제주시,2021,1,0
제주특별자치도,제주시,2021,2,0
제주특별자치도,제주시,2021,3,0
경상북도,영천시,2014,10,0
경상북도,영천시,2014,11,0
경상북도,영천시,2014,12,0
경상북도,영천시,2015,1,0
경상북도,영천시,2015,2,0
경상북도,영천시,2015,3,0
경상북도,영천시,2015,10,0
경상북도,영천시,2015,11,0
경상북도,영천시,2015,12,0
경상북도,영천시,2016,1,0
경상북도,영천시,2016,2,0
경상북도,영천시,2016,3,0
경상북도,영천시,2016,10,0
경상북도,영천시,2016,11,0
경상북도,영천시,2016,12,0
경상북도,영천시,2017,1,0
경상북도,영천시,2017,2,0
경상북도,영천시,2017,3,0
경상북도,영천시,2017,10,2915
경상북도,영천시,2017,11,5447
경상북도,영천시,2017,12,7762
경상북도,영천시,2018,1,7323
경상북도,영천시,2018,2,5756
경상북도,영천시,2018,3,3709
경상북도,영천시,2018,10,2607
경상북도,영천시,2018,11,5299
경상북도,영천시,2018,12,7010
경상북도,영천시,2019,1,5832
경상북도,영천시,2019,2,5752
경상북도,영천시,2019,3,4458
