주소,축종,사육수,진단일,발생일,지역코드,지역명,시도,시군구,location,date,avg_temperature(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%)
전라북도 정읍시 소성면 고교리,오리-육용오리,50000,20150121,20150117,245,정읍,전라북도,정읍시,정읍,20150117,-0.7,0.1,2.0,63.3
전라북도 정읍시 소성면 기린리,오리-육용오리,19000,20201128,20201126,245,정읍,전라북도,정읍시,정읍,20201126,6.6,0.0,0.8,70.0
전라북도 정읍시 소성면 기린리,오리-육용오리,19000,20201128,20201126,245,정읍,전라북도,정읍시,정읍,20201126,6.6,0.0,0.8,70.0
전라북도 정읍시 소성면 애당리,오리-종오리,6800,20161222,20161218,245,정읍,전라북도,정읍시,정읍,20161218,5.2,0.5,0.8,76.6
전라북도 정읍시 소성면 화룡리,닭-종계,24000,20161224,20161220,245,정읍,전라북도,정읍시,정읍,20161220,7.9,0.0,1.3,81.3
전라북도 정읍시 소성면 화룡리,닭-기타,22000,20080419,20080419,245,정읍,전라북도,정읍시,정읍,20080419,16.6,0.0,1.3,55.9
전라북도 정읍시 영원면 앵성리,오리-육용오리,22400,20161221,20161216,245,정읍,전라북도,정읍시,정읍,20161216,-0.7,0.0,1.5,57.9
전라북도 정읍시 영원면 앵성리,오리-육용오리,21000,20140131,20140129,245,정읍,전라북도,정읍시,정읍,20140129,3.6,0.1,0.8,54.1
전라북도 정읍시 영원면 앵성리,오리-육용오리,12000,20140201,20140129,245,정읍,전라북도,정읍시,정읍,20140129,3.6,0.1,0.8,54.1
전라북도 정읍시 영원면 앵성리,오리-기타,10000,20080407,20080407,245,정읍,전라북도,정읍시,정읍,20080407,10.7,1.0,1.1,84.3
전라북도 정읍시 영원면 앵성리,오리-기타,10000,20080407,20080407,245,정읍,전라북도,정읍시,정읍,20080407,10.7,1.0,1.1,84.3
전라북도 정읍시 영원면 은선리,오리-육용오리,37000,20080411,20080411,245,정읍,전라북도,정읍시,정읍,20080411,13.2,0.0,1.4,66.6
전라북도 정읍시 이평면 장내리,오리-육용오리,29000,20171223,20171222,245,정읍,전라북도,정읍시,정읍,20171222,2.5,0.0,0.9,73.8
전라북도 정읍시 이평면 장내리,오리-육용오리,18500,20170102,20161227,245,정읍,전라북도,정읍시,정읍,20161227,0.9,0.0,3.8,63.0
전라북도 정읍시 이평면 장내리,닭-종계,30000,20161231,20161227,245,정읍,전라북도,정읍시,정읍,20161227,0.9,0.0,3.8,63.0
전라북도 정읍시 이평면 장내리,오리-종오리,6200,20140206,20140203,245,정읍,전라북도,정읍시,정읍,20140203,0.8,0.2,2.2,52.9
전라북도 정읍시 이평면 장내리,오리-기타,10500,20140211,20140206,245,정읍,전라북도,정읍시,정읍,20140206,-0.1,0.0,1.0,41.6
전라북도 정읍시 이평면 청량리,오리-육용오리,30000,20161231,20161226,245,정읍,전라북도,정읍시,정읍,20161226,3.7,13.3,1.6,90.3
전라북도 정읍시 이평면 청량리,오리-종오리,10300,20140202,20140130,245,정읍,전라북도,정읍시,정읍,20140130,6.6,1.5,1.1,91.1
전라북도 정읍시 이평면 청량리,오리-육용오리,10000,20140127,20140124,245,정읍,전라북도,정읍시,정읍,20140124,7.9,0.0,1.4,61.4
전라북도 정읍시 입암면 단곡리,오리-육용오리,13000,20201228,20201227,245,정읍,전라북도,정읍시,정읍,20201227,4.2,5.4,0.5,80.3
전라북도 정읍시 입암면 단곡리,오리-육용오리,53000,20150501,20150429,245,정읍,전라북도,정읍시,정읍,20150429,18.2,28.5,1.7,85.1
전라북도 정읍시 입암면 접지리,오리-육용오리,8000,20140217,20140213,245,정읍,전라북도,정읍시,정읍,20140213,2.0,0.0,0.9,62.3
전라북도 정읍시 입암면 접지리,오리-종오리,13000,20140217,20140213,245,정읍,전라북도,정읍시,정읍,20140213,2.0,0.0,0.9,62.3
전라북도 정읍시 입암면 접지리,오리-육용오리,8000,20140211,20140207,245,정읍,전라북도,정읍시,정읍,20140207,3.6,0.1,1.0,53.0
전라북도 정읍시 입암면 하부리,오리-육용오리,14500,20140202,20140130,245,정읍,전라북도,정읍시,정읍,20140130,6.6,1.5,1.1,91.1
전라북도 정읍시 정우면 대사리,오리-육용오리,17500,20201211,20201210,245,정읍,전라북도,정읍시,정읍,20201210,4.7,0.0,0.4,64.8
전라북도 정읍시 정우면 대사리,오리-육용오리,15500,20161221,20161215,245,정읍,전라북도,정읍시,정읍,20161215,-1.0,0.5,2.5,67.4
전라북도 정읍시 정우면 대사리,오리-육용오리,6,20150225,20150218,245,정읍,전라북도,정읍시,정읍,20150218,2.3,0.0,1.7,72.4
전라북도 정읍시 정우면 우일리,오리-종오리,8500,20210113,20210112,245,정읍,전라북도,정읍시,정읍,20210112,-1.5,0.3,1.6,75.3
전라북도 진안군 부귀면 오룡리,오리-육용오리,1,20140329,20140327,248,장수,전라북도,진안군,장수,20140327,10.6,0.0,1.3,75.8
제주특별자치도 제주시 노형동,닭-토종닭,5,20170610,20170604,184,제주,제주특별자치도,제주특별자치도,제주,20170604,20.3,0.0,2.5,56.6
제주특별자치도 제주시 애월읍 고성리,닭-토종닭,10,20170610,20170604,184,제주,제주특별자치도,제주특별자치도,제주,20170604,20.3,0.0,2.5,56.6
제주특별자치도 제주시 애월읍 고성리,닭-토종닭,2500,20170605,20170602,184,제주,제주특별자치도,제주특별자치도,제주,20170602,20.2,0.0,2.4,63.1
제주특별자치도 제주시 애월읍 상귀리,닭-토종닭,457,20170607,20170603,184,제주,제주특별자치도,제주특별자치도,제주,20170603,20.4,0.0,2.3,53.9
제주특별자치도 제주시 이호일동,닭-토종닭,7,20170607,20170602,184,제주,제주특별자치도,제주특별자치도,제주,20170602,20.2,0.0,2.4,63.1
제주특별자치도 제주시 조천읍 신촌리,닭-토종닭,27,20170610,20170604,184,제주,제주특별자치도,제주특별자치도,제주,20170604,20.3,0.0,2.5,56.6
제주특별자치도 제주시 한림읍 금악리,오리-육용오리,5500,20210213,20210212,184,제주,제주특별자치도,제주특별자치도,제주,20210212,12.2,0.0,1.6,57.0
충청남도 공주시 계룡면 경천리,닭-종계,22000,20170401,20170329,236,부여,충청남도,공주시,부여,20170329,8.9,0.3,1.5,61.4
충청남도 공주시 탄천면 남산리,닭-산란계,63142,20140512,20140508,236,부여,충청남도,공주시,부여,20140508,14.5,1.5,2.6,76.3
충청남도 논산시 광석면 광리,닭-육계,85500,20201230,20201229,236,부여,충청남도,논산시,부여,20201229,0.6,0.9,1.2,87.3
충청남도 논산시 광석면 사월리,닭-산란계,920000,20170322,20170319,236,부여,충청남도,논산시,부여,20170319,8.0,0.0,0.9,51.8
충청남도 논산시 노성면 송당리,닭-원종계,33000,20170330,20170327,236,부여,충청남도,논산시,부여,20170327,5.6,0.4,1.8,71.1
충청남도 논산시 부적면 외성리,오리-산란오리,7800,20080425,20080425,236,부여,충청남도,논산시,부여,20080425,12.9,1.5,2.5,52.9
충청남도 논산시 상월면 상도리,관상조류-기러기,700,20170406,20170404,236,부여,충청남도,논산시,부여,20170404,12.1,0.0,1.0,48.5
충청남도 논산시 연무읍 마전리,닭-종계,40000,20140224,20140220,236,부여,충청남도,논산시,부여,20140220,0.0,0.0,1.1,72.4
충청남도 논산시 은진면 토양리,닭-토종닭,43400,20170304,20170301,236,부여,충청남도,논산시,부여,20170301,4.7,2.0,1.2,67.5
충청남도 당진시 신평면 금천리,닭-종계,25800,20140312,20140307,129,서산,충청남도,당진시,서산,20140307,-0.8,0.0,2.5,49.5
충청남도 당진시 우강면 부장리,야생오리-가창오리,0,20140127,20140123,129,서산,충청남도,당진시,서산,20140123,-1.3,0.0,1.0,86.3
충청남도 당진시 정미면 대운산리,닭-종계,18000,20140314,20140310,129,서산,충청남도,당진시,서산,20140310,0.2,0.0,1.4,67.8
충청남도 당진시 합덕읍 석우리,닭-종계,24000,20180205,20180204,129,서산,충청남도,당진시,서산,20180204,-6.9,0.0,4.4,49.0
충청남도 부여군 홍산면 북촌리,닭-종계,15983,20140125,20140124,236,부여,충청남도,부여군,부여,20140124,3.2,0.0,0.9,75.8
충청남도 서산시 인지면 성리,닭-토종닭,12,20170106,20170102,129,서산,충청남도,서산시,서산,20170102,5.3,0.4,1.6,93.8
충청남도 서천군 마서면 도삼리,야생오리-가창오리,0,20140125,20140122,140,군산,충청남도,서천군,군산,20140122,-2.4,0.0,1.0,81.4
충청남도 서천군 화양면 옥포리,야생오리-가창오리,0,20140124,20140122,140,군산,충청남도,서천군,군산,20140122,-2.4,0.0,1.0,81.4
충청남도 서천군 화양면 화촌리,야생오리-가창오리,0,20140130,20140127,140,군산,충청남도,서천군,군산,20140127,0.3,0.0,1.3,72.3
충청남도 아산시 둔포면 봉재리,오리-육용오리,3800,20161226,20161221,232,천안,충청남도,아산시,천안,20161221,7.5,21.3,1.6,86.0
충청남도 아산시 둔포면 염작리,닭-산란계,115000,20180318,20180317,232,천안,충청남도,아산시,천안,20180317,5.6,0.0,1.5,58.8
충청남도 아산시 둔포면 염작리,닭-산란계,150000,20170111,20170107,232,천안,충청남도,아산시,천안,20170107,2.4,0.0,0.4,78.8
충청남도 아산시 둔포면 운교리,닭-종계,100000,20170114,20170110,232,천안,충청남도,아산시,천안,20170110,-1.2,0.0,1.7,55.8
충청남도 아산시 배방읍 세교리,닭-종계,836,20161214,20161210,232,천안,충청남도,아산시,천안,20161210,-1.7,0.0,0.9,60.4
충청남도 아산시 선장면 대흥리,오리-종오리,7800,20161208,20161204,232,천안,충청남도,아산시,천안,20161204,3.0,0.0,0.5,73.8
충청남도 아산시 신창면 가내리,닭-산란계,50000,20161219,20161216,232,천안,충청남도,아산시,천안,20161216,-4.4,0.0,1.3,58.4
충청남도 아산시 신창면 궁화리,오리-육용오리,6000,20150331,20150328,232,천안,충청남도,아산시,천안,20150328,9.7,0.0,2.0,39.9
충청남도 아산시 신창면 오목리,닭-산란계,60000,20161212,20161208,232,천안,충청남도,아산시,천안,20161208,2.1,0.5,0.7,84.4
충청남도 아산시 신창면 오목리,닭-산란계,240000,20161212,20161208,232,천안,충청남도,아산시,천안,20161208,2.1,0.5,0.7,84.4
충청남도 아산시 신창면 읍내리,닭-산란계,4500,20161207,20161202,232,천안,충청남도,아산시,천안,20161202,-0.3,0.0,0.9,63.8
충청남도 아산시 신창면 읍내리,닭-산란계,233500,20161205,20161202,232,천안,충청남도,아산시,천안,20161202,-0.3,0.0,0.9,63.8
충청남도 아산시 신창면 행목리,닭-산란계,52500,20161125,20161123,232,천안,충청남도,아산시,천안,20161123,0.2,0.0,1.5,40.0
충청남도 아산시 염치읍 쌍죽리,닭-산란계,24600,20161216,20161213,232,천안,충청남도,아산시,천안,20161213,2.5,0.0,1.0,77.4
충청남도 아산시 음봉면 산동리,닭-산란계,53000,20110107,20110107,232,천안,충청남도,아산시,천안,20110107,-8.2,0.0,1.4,69.8
충청남도 아산시 인주면 해암리,닭-산란계,150000,20161205,20161202,232,천안,충청남도,아산시,천안,20161202,-0.3,0.0,0.9,63.8
충청남도 아산시 탕정면 용두리,오리-산란오리,9146,20061223,20061223,232,천안,충청남도,아산시,천안,20061223,-0.2,0.0,1.0,78.4
충청남도 아산시 탕정면 용두리,오리-산란오리,9146,20061221,20061221,232,천안,충청남도,아산시,천안,20061221,-0.4,0.0,0.7,79.4
충청남도 아산시 탕정면 용두리,오리,14910,20040205,20040205,232,천안,충청남도,아산시,천안,20040205,-3.8,0.8,3.1,58.3
충청남도 예산군 고덕면 석곡리,닭-종계,34700,20201226,20201225,232,천안,충청남도,예산군,천안,20201225,-0.4,0.0,1.2,67.4
충청남도 천안시 동남구 광덕면 매당리,오리-육용오리,10500,20161218,20161215,232,천안,충청남도,천안시,천안,20161215,-2.2,0.0,2.1,46.6
충청남도 천안시 동남구 동면 동산리,오리-육용오리,10000,20161128,20161124,232,천안,충청남도,천안시,천안,20161124,-1.3,0.0,1.8,50.5
충청남도 천안시 동남구 동면 행암리,닭-산란계,118000,20161218,20161215,232,천안,충청남도,천안시,천안,20161215,-2.2,0.0,2.1,46.6
충청남도 천안시 동남구 동면 화계리,오리-종오리,12141,20161212,20161208,232,천안,충청남도,천안시,천안,20161208,2.1,0.5,0.7,84.4
충청남도 천안시 동남구 동면 화계리,오리-종오리,8500,20161205,20161201,232,천안,충청남도,천안시,천안,20161201,4.6,0.0,1.8,62.9
충청남도 천안시 동남구 동면 화계리,오리-종오리,14790,20140312,20140307,232,천안,충청남도,천안시,천안,20140307,-0.3,0.0,3.0,37.8
충청남도 천안시 동남구 동면 화계리,오리-산란오리,13521,20070308,20070308,232,천안,충청남도,천안시,천안,20070308,1.2,0.1,2.2,63.8
충청남도 천안시 동남구 목천읍 소사리,닭-종계,26000,20161221,20161217,232,천안,충청남도,천안시,천안,20161217,2.6,0.0,0.9,68.5
충청남도 천안시 동남구 목천읍 소사리,닭-산란계,28000,20161216,20161212,232,천안,충청남도,천안시,천안,20161212,2.5,0.5,0.6,65.3
충청남도 천안시 동남구 목천읍 운전리,오리-종오리,10000,20161228,20161224,232,천안,충청남도,천안시,천안,20161224,-2.1,0.0,0.7,76.1
충청남도 천안시 동남구 목천읍 운전리,오리-종오리,6,20140321,20140317,232,천안,충청남도,천안시,천안,20140317,14.2,0.0,3.1,68.4
충청남도 천안시 동남구 병천면 관성리,닭-산란계,38600,20161215,20161211,232,천안,충청남도,천안시,천안,20161211,-3.1,0.0,0.6,64.4
충청남도 천안시 동남구 병천면 도원리,닭-산란계,10400,20161221,20161218,232,천안,충청남도,천안시,천안,20161218,2.0,0.0,0.7,82.3
충청남도 천안시 동남구 병천면 도원리,오리-육용오리,6100,20140308,20140306,232,천안,충청남도,천안시,천안,20140306,1.3,0.0,2.9,40.8
충청남도 천안시 동남구 병천면 도원리,닭-산란계,120000,20140225,20140223,232,천안,충청남도,천안시,천안,20140223,1.6,0.0,1.1,64.5
충청남도 천안시 동남구 병천면 매성리,오리-육용오리,14400,20210105,20201228,232,천안,충청남도,천안시,천안,20201228,3.3,0.0,0.5,82.6
충청남도 천안시 동남구 병천면 봉항리,오리-육용오리,6000,20161130,20161124,232,천안,충청남도,천안시,천안,20161124,-1.3,0.0,1.8,50.5
충청남도 천안시 동남구 병천면 탑원리,오리-육용오리,12100,20161215,20161212,232,천안,충청남도,천안시,천안,20161212,2.5,0.5,0.6,65.3
충청남도 천안시 동남구 병천면 탑원리,오리-육용오리,12000,20140308,20140306,232,천안,충청남도,천안시,천안,20140306,1.3,0.0,2.9,40.8
충청남도 천안시 동남구 북면 운용리,오리-종오리,12400,20110302,20110302,232,천안,충청남도,천안시,천안,20110302,-0.8,0.0,4.2,50.1
충청남도 천안시 동남구 북면 운용리,오리,4758,20031224,20031224,232,천안,충청남도,천안시,천안,20031224,1.2,0.0,0.5,87.0
충청남도 천안시 동남구 성남면 대흥리,오리-종오리,10750,20201225,20201224,232,천안,충청남도,천안시,천안,20201224,2.2,0.0,1.7,71.0
충청남도 천안시 동남구 성남면 대흥리,오리-육용오리,15300,20161226,20161221,232,천안,충청남도,천안시,천안,20161221,7.5,21.3,1.6,86.0
충청남도 천안시 동남구 성남면 대흥리,닭-산란계,49900,20161224,20161220,232,천안,충청남도,천안시,천안,20161220,5.4,0.0,0.6,86.3
충청남도 천안시 동남구 성남면 대흥리,닭-산란계,71900,20161222,20161219,232,천안,충청남도,천안시,천안,20161219,6.4,1.7,0.9,87.5
충청남도 천안시 동남구 성남면 대흥리,오리-종오리,10991,20150204,20150202,232,천안,충청남도,천안시,천안,20150202,-2.3,0.0,0.8,67.8
충청남도 천안시 동남구 성남면 대흥리,오리-육용오리,14000,20150202,20150128,232,천안,충청남도,천안시,천안,20150128,-3.8,0.0,1.7,59.9
충청남도 천안시 동남구 성남면 대흥리,닭-산란계,55000,20140403,20140331,232,천안,충청남도,천안시,천안,20140331,12.0,0.0,1.5,57.1
충청남도 천안시 동남구 성남면 대흥리,오리-종오리,6354,20140321,20140317,232,천안,충청남도,천안시,천안,20140317,14.2,0.0,3.1,68.4
충청남도 천안시 동남구 성남면 봉양리,닭-산란계,200000,20161226,20161221,232,천안,충청남도,천안시,천안,20161221,7.5,21.3,1.6,86.0
충청남도 천안시 동남구 성남면 봉양리,닭-산란계,19000,20161226,20161221,232,천안,충청남도,천안시,천안,20161221,7.5,21.3,1.6,86.0
충청남도 천안시 동남구 성남면 석곡리,닭-육계,1,20140410,20140408,232,천안,충청남도,천안시,천안,20140408,10.9,0.0,1.7,50.3
충청남도 천안시 동남구 성남면 석곡리,닭-산란계,530,20140411,20140407,232,천안,충청남도,천안시,천안,20140407,10.4,0.0,2.8,51.4
충청남도 천안시 동남구 성남면 신덕리,닭-토종닭,45000,20161218,20161215,232,천안,충청남도,천안시,천안,20161215,-2.2,0.0,2.1,46.6
충청남도 천안시 동남구 성남면 용원리,메추리-비분류,250000,20170106,20170102,232,천안,충청남도,천안시,천안,20170102,4.8,0.0,1.2,79.5
충청남도 천안시 동남구 수신면 신풍리,닭-육계,14000,20161228,20161224,232,천안,충청남도,천안시,천안,20161224,-2.1,0.0,0.7,76.1
충청남도 천안시 동남구 수신면 신풍리,닭-토종닭,38522,20140325,20140321,232,천안,충청남도,천안시,천안,20140321,4.8,0.0,3.0,55.1
충청남도 천안시 동남구 신방동,오리-기타,24,20161224,20161220,232,천안,충청남도,천안시,천안,20161220,5.4,0.0,0.6,86.3
충청남도 천안시 동남구 풍세면 가송리,닭-토종닭,42900,20161217,20161214,232,천안,충청남도,천안시,천안,20161214,0.2,0.0,1.4,70.3
충청남도 천안시 동남구 풍세면 가송리,닭-산란계,90000,20161217,20161213,232,천안,충청남도,천안시,천안,20161213,2.5,0.0,1.0,77.4
충청남도 천안시 동남구 풍세면 가송리,닭-산란계,70000,20161216,20161212,232,천안,충청남도,천안시,천안,20161212,2.5,0.5,0.6,65.3
충청남도 천안시 동남구 풍세면 가송리,닭-산란계,166700,20161207,20161204,232,천안,충청남도,천안시,천안,20161204,3.0,0.0,0.5,73.8
충청남도 천안시 동남구 풍세면 가송리,닭-산란계,40000,20140314,20140310,232,천안,충청남도,천안시,천안,20140310,1.5,0.0,2.3,49.6
충청남도 천안시 동남구 풍세면 보성리,닭-산란계,53300,20161222,20161218,232,천안,충청남도,천안시,천안,20161218,2.0,0.0,0.7,82.3
충청남도 천안시 동남구 풍세면 보성리,닭-산란계,126000,20161208,20161205,232,천안,충청남도,천안시,천안,20161205,6.6,0.5,1.8,70.6
충청남도 천안시 동남구 풍세면 보성리,오리-종오리,4270,20161205,20161130,232,천안,충청남도,천안시,천안,20161130,4.5,1.0,0.6,75.1
충청남도 천안시 동남구 풍세면 보성리,오리-종오리,14392,20140217,20140215,232,천안,충청남도,천안시,천안,20140215,1.5,0.0,1.3,64.9
충청남도 천안시 동남구 풍세면 보성리,오리-육용오리,10280,20140210,20140207,232,천안,충청남도,천안시,천안,20140207,2.2,0.0,2.3,55.8
충청남도 천안시 동남구 풍세면 보성리,오리-육용오리,3000,20140217,20140213,232,천안,충청남도,천안시,천안,20140213,1.7,0.0,1.0,67.5
충청남도 천안시 동남구 풍세면 보성리,닭-산란계,75000,20140225,20140223,232,천안,충청남도,천안시,천안,20140223,1.6,0.0,1.1,64.5
충청남도 천안시 동남구 풍세면 보성리,거위-비분류,15,20140304,20140228,232,천안,충청남도,천안시,천안,20140228,6.2,0.0,1.9,70.8
충청남도 천안시 동남구 풍세면 용정리,닭-산란계,43000,20161207,20161204,232,천안,충청남도,천안시,천안,20161204,3.0,0.0,0.5,73.8
충청남도 천안시 동남구 풍세면 용정리,닭-종계,19900,20150313,20150309,232,천안,충청남도,천안시,천안,20150309,2.8,0.0,5.1,48.3
충청남도 천안시 동남구 풍세면 용정리,닭-산란계,30000,20140219,20140216,232,천안,충청남도,천안시,천안,20140216,1.5,0.0,1.1,68.8
충청남도 천안시 동남구 풍세면 용정리,닭-산란계,30000,20070124,20070124,232,천안,충청남도,천안시,천안,20070124,-1.7,0.0,1.3,69.0
충청남도 천안시 동남구 풍세면 용정리,닭-산란계,30000,20070120,20070120,232,천안,충청남도,천안시,천안,20070120,-3.3,0.0,0.9,62.3
충청남도 천안시 동남구 풍세면 풍서리,닭-토종닭,50000,20170109,20170105,232,천안,충청남도,천안시,천안,20170105,3.9,0.0,1.9,67.0
충청남도 천안시 동남구 풍세면 풍서리,오리-기타,10700,20101231,20101231,232,천안,충청남도,천안시,천안,20101231,-7.4,0.4,2.6,64.0
충청남도 천안시 서북구 성환읍 대홍리,거위-비분류,42,20201215,20201214,232,천안,충청남도,천안시,천안,20201214,-5.6,0.0,2.1,47.3
충청남도 천안시 서북구 성환읍 도하리,닭-산란계,83800,20210114,20210112,232,천안,충청남도,천안시,천안,20210112,-3.9,0.1,1.0,85.5
충청남도 천안시 서북구 성환읍 도하리,닭-산란계,100000,20161219,20161216,232,천안,충청남도,천안시,천안,20161216,-4.4,0.0,1.3,58.4
충청남도 천안시 서북구 성환읍 도하리,닭-산란계,105046,20161216,20161212,232,천안,충청남도,천안시,천안,20161212,2.5,0.5,0.6,65.3
충청남도 천안시 서북구 성환읍 매주리,닭-산란계,25000,20161231,20161228,232,천안,충청남도,천안시,천안,20161228,-3.6,0.0,0.9,60.9
충청남도 천안시 서북구 성환읍 성환리,오리-육용오리,10800,20161223,20161219,232,천안,충청남도,천안시,천안,20161219,6.4,1.7,0.9,87.5
충청남도 천안시 서북구 성환읍 성환리,오리-육용오리,12300,20161223,20161219,232,천안,충청남도,천안시,천안,20161219,6.4,1.7,0.9,87.5
충청남도 천안시 서북구 성환읍 신가리,닭-산란계,346000,20210104,20210103,232,천안,충청남도,천안시,천안,20210103,-5.8,0.0,0.9,65.1
충청남도 천안시 서북구 성환읍 신가리,닭-산란계,559359,20161216,20161213,232,천안,충청남도,천안시,천안,20161213,2.5,0.0,1.0,77.4
충청남도 천안시 서북구 성환읍 양령리,닭-산란계,21000,20180209,20180208,232,천안,충청남도,천안시,천안,20180208,-5.8,0.0,0.8,55.3
충청남도 천안시 서북구 성환읍 양령리,닭-육계,50000,20161230,20161226,232,천안,충청남도,천안시,천안,20161226,2.4,3.3,0.7,90.6
충청남도 천안시 서북구 성환읍 양령리,닭-산란계,120000,20161226,20161221,232,천안,충청남도,천안시,천안,20161221,7.5,21.3,1.6,86.0
충청남도 천안시 서북구 성환읍 양령리,닭-산란계,23965,20161223,20161220,232,천안,충청남도,천안시,천안,20161220,5.4,0.0,0.6,86.3
충청남도 천안시 서북구 성환읍 어룡리,오리-종오리,4828,20140304,20140302,232,천안,충청남도,천안시,천안,20140302,3.5,0.0,2.5,55.9
충청남도 천안시 서북구 성환읍 왕림리,닭-산란계,100000,20161224,20161221,232,천안,충청남도,천안시,천안,20161221,7.5,21.3,1.6,86.0
충청남도 천안시 서북구 입장면 가산리,닭-산란계,290500,20161226,20161222,232,천안,충청남도,천안시,천안,20161222,7.5,11.0,3.3,85.5
충청남도 천안시 서북구 입장면 호당리,닭-산란계,212251,20170104,20161231,232,천안,충청남도,천안시,천안,20161231,0.4,0.0,0.7,80.6
충청남도 천안시 서북구 직산읍 마정리,닭-산란계,48000,20161228,20161224,232,천안,충청남도,천안시,천안,20161224,-2.1,0.0,0.7,76.1
충청남도 천안시 서북구 직산읍 석곡리,오리-육용오리,21000,20110119,20110119,232,천안,충청남도,천안시,천안,20110119,-6.3,0.0,1.6,63.9
충청남도 천안시 서북구 직산읍 석곡리,오리-산란오리,8500,20040104,20040104,232,천안,충청남도,천안시,천안,20040104,-1.6,0.0,0.7,68.5
충청남도 천안시 서북구 직산읍 수헐리,닭-산란계,99000,20210123,20210122,232,천안,충청남도,천안시,천안,20210122,6.0,1.4,0.5,99.6
충청남도 천안시 서북구 직산읍 신갈리,닭-육계,17800,20031226,20031226,232,천안,충청남도,천안시,천안,20031226,-2.4,0.0,3.9,54.0
충청남도 천안시 서북구 직산읍 판정리,오리-종오리,9500,20140128,20140126,232,천안,충청남도,천안시,천안,20140126,-1.8,0.0,3.0,53.0
충청남도 천안시 서북구 직산읍 판정리,오리-종오리,13360,20110117,20110117,232,천안,충청남도,천안시,천안,20110117,-10.5,0.0,1.4,69.4
충청남도 천안시 서북구 직산읍 판정리,오리-종오리,5600,20110117,20110117,232,천안,충청남도,천안시,천안,20110117,-10.5,0.0,1.4,69.4
충청남도 천안시 직산읍 판정리,오리,8800,20031224,20031224,232,천안,충청남도,천안시,천안,20031224,1.2,0.0,0.5,87.0
충청남도 천안시 풍세면 용정리,닭-산란계,22200,20040126,20040126,232,천안,충청남도,천안시,천안,20040126,-6.0,0.0,1.1,69.6
충청남도 청양군 비봉면 양사리,닭-산란계,90000,20170225,20170222,236,부여,충청남도,청양군,부여,20170222,2.4,17.5,1.9,84.5
충청남도 청양군 비봉면 양사리,닭-산란계,47000,20150313,20150310,236,부여,충청남도,청양군,부여,20150310,-1.4,0.0,4.1,42.4
충청남도 청양군 운곡면 위라리,닭-산란계,35000,20140217,20140214,236,부여,충청남도,청양군,부여,20140214,2.4,0.0,1.6,62.0
충청남도 청양군 청남면 왕진리,오리-육용오리,2000,20140304,20140228,236,부여,충청남도,청양군,부여,20140228,7.2,0.0,0.9,70.8
충청남도 홍성군 구항면 태봉리,닭-종계,20000,20210120,20210114,177,홍성,충청남도,홍성군,홍성,20210114,1.0,0.0,0.7,63.6
충청남도 홍성군 구항면 태봉리,닭-종계,41200,20210114,20210113,177,홍성,충청남도,홍성군,홍성,20210113,2.7,0.0,1.6,82.5
충청남도 홍성군 서부면 판교리,닭-종계,40000,20140307,20140302,235,보령,충청남도,홍성군,보령,20140302,3.7,0.0,1.3,56.6
충청남도 홍성군 은하면 장곡리,오리-종오리,10000,20170302,20170227,177,홍성,충청남도,홍성군,홍성,20170227,2.3,0.0,0.9,64.4
충청남도 홍성군 장곡면 신풍리,닭-종계,33900,20150312,20150309,235,보령,충청남도,홍성군,보령,20150309,2.9,0.0,2.2,50.4
충청북도 괴산군 소수면 수리,오리-종오리,6500,20161202,20161130,127,충주,충청북도,괴산군,충주,20161130,4.9,0.9,0.8,71.6
충청북도 괴산군 소수면 아성리,오리-종오리,7500,20210218,20210217,127,충주,충청북도,괴산군,충주,20210217,-8.0,0.0,4.6,45.4
충청북도 괴산군 소수면 아성리,오리-종오리,6400,20161209,20161202,127,충주,충청북도,괴산군,충주,20161202,-0.9,0.0,1.1,59.0
충청북도 괴산군 소수면 아성리,오리-종오리,9600,20161205,20161202,127,충주,충청북도,괴산군,충주,20161202,-0.9,0.0,1.1,59.0
충청북도 괴산군 장연면 조곡리,오리-종오리,15500,20210206,20210205,127,충주,충청북도,괴산군,충주,20210205,-1.1,0.0,0.7,63.9
충청북도 옥천군 옥천읍 구일리,닭-산란계,100000,20161223,20161221,133,대전,충청북도,옥천군,대전,20161221,8.2,20.5,1.6,89.9
충청북도 음성군 감곡면 단평리,오리-육용오리,8800,20161130,20161128,127,충주,충청북도,음성군,충주,20161128,1.8,0.0,1.5,67.5
충청북도 음성군 감곡면 문촌리,오리-종오리,6000,20201223,20201222,127,충주,충청북도,음성군,충주,20201222,-2.8,0.1,0.6,81.9
충청북도 음성군 감곡면 문촌리,오리-종오리,7599,20161220,20161218,127,충주,충청북도,음성군,충주,20161218,1.7,0.0,0.8,77.1
충청북도 음성군 금왕읍 내송리,오리-종오리,8600,20150314,20150311,127,충주,충청북도,음성군,충주,20150311,0.4,0.0,3.5,37.9
충청북도 음성군 금왕읍 본대리,오리-육용오리,16000,20161217,20161215,127,충주,충청북도,음성군,충주,20161215,-2.7,0.0,2.5,49.6
충청북도 음성군 금왕읍 본대리,오리-육용오리,12000,20161216,20161214,127,충주,충청북도,음성군,충주,20161214,0.2,0.8,1.0,78.5
