시도,시군구,거리,위험분류,risk
서울특별시,성북구,122.32,1,10
서울특별시,성북구,154.04,3,4
서울특별시,성북구,156.77,2,6
서울특별시,성북구,164.52,2,6
서울특별시,성북구,166.85,3,4
서울특별시,성북구,176.19,1,7
서울특별시,성북구,178.11,2,6
서울특별시,성북구,188.73,1,7
서울특별시,성북구,193.43,2,6
서울특별시,성북구,196.92,3,4
서울특별시,성북구,199.22,2,6
서울특별시,성북구,203.66,2,6
서울특별시,성북구,205.04,3,4
서울특별시,성북구,212.36,1,7
서울특별시,성북구,228.34,1,7
서울특별시,성북구,233.27,2,5
서울특별시,성북구,236.35,1,7
서울특별시,성북구,246.06,3,3
서울특별시,성북구,252.33,2,5
서울특별시,성북구,257.26,3,3
서울특별시,성북구,258.53,3,3
서울특별시,성북구,258.63,3,3
서울특별시,성북구,261.5,3,3
서울특별시,성북구,269.53,3,3
서울특별시,성북구,271.1,1,2
서울특별시,성북구,273.49,3,3
서울특별시,성북구,277.04,2,5
서울특별시,성북구,281.54,2,5
서울특별시,성북구,282.89,2,5
서울특별시,성북구,287.06,2,5
서울특별시,성북구,293.08,3,3
서울특별시,성북구,295,2,5
서울특별시,성북구,297.18,2,5
서울특별시,성북구,298.32,3,3
서울특별시,성북구,298.71,2,5
서울특별시,성북구,302.32,2,5
서울특별시,성북구,303.72,1,2
서울특별시,성북구,309.12,2,5
서울특별시,성북구,309.83,3,3
서울특별시,성북구,310.17,3,3
서울특별시,성북구,312.61,3,3
서울특별시,성북구,319.26,2,5
서울특별시,성북구,325.24,1,2
서울특별시,성북구,325.82,2,1
서울특별시,성북구,334.76,1,2
서울특별시,성북구,336.99,2,1
서울특별시,성북구,344.58,2,1
서울특별시,성북구,345.24,2,1
서울특별시,성북구,348.63,2,1
서울특별시,성북구,453,2,1
서울특별시,성북구,455.71,3,0
서울특별시,성북구,458.83,3,0
서울특별시,성북구,480.92,2,1
서울특별시,강북구,5.78,2,9
서울특별시,강북구,17.42,2,9
서울특별시,강북구,17.84,1,10
서울특별시,강북구,19.34,3,8
서울특별시,강북구,19.47,3,8
서울특별시,강북구,25.21,1,10
서울특별시,강북구,27.79,2,9
서울특별시,강북구,31.18,2,9
서울특별시,강북구,32.33,2,9
서울특별시,강북구,33.5,2,9
서울특별시,강북구,35.81,2,9
서울특별시,강북구,37.59,3,8
서울특별시,강북구,40.1,3,8
서울특별시,강북구,41.09,2,9
서울특별시,강북구,41.75,3,8
서울특별시,강북구,46.04,2,9
서울특별시,강북구,48.02,2,9
서울특별시,강북구,48.45,1,10
서울특별시,강북구,60.47,2,9
서울특별시,강북구,65.63,2,9
서울특별시,강북구,66.19,1,10
서울특별시,강북구,66.22,2,9
서울특별시,강북구,69.43,2,9
서울특별시,강북구,72.18,2,9
서울특별시,강북구,73.83,1,10
서울특별시,강북구,74.5,2,9
서울특별시,강북구,75.84,2,9
서울특별시,강북구,82.67,2,9
서울특별시,강북구,84.16,2,9
서울특별시,강북구,84.48,2,9
서울특별시,강북구,85.69,2,9
서울특별시,강북구,86.58,1,10
서울특별시,강북구,86.94,2,9
서울특별시,강북구,92.13,2,9
서울특별시,강북구,97.5,1,10
서울특별시,강북구,98.32,2,9
서울특별시,강북구,100.92,2,9
서울특별시,강북구,101.15,1,10
서울특별시,강북구,102.66,2,9
서울특별시,강북구,103.02,1,10
서울특별시,강북구,103.86,2,9
서울특별시,강북구,105.37,2,9
서울특별시,강북구,106.77,2,9
서울특별시,강북구,112.03,2,9
서울특별시,강북구,112.13,2,9
서울특별시,강북구,119.08,3,4
서울특별시,강북구,121.14,2,9
서울특별시,강북구,122.99,2,9
서울특별시,강북구,125.13,2,6
서울특별시,강북구,126.79,1,10
서울특별시,강북구,127.62,1,10
서울특별시,강북구,151.26,3,4
서울특별시,강북구,162.31,2,6
서울특별시,강북구,165.51,3,4
서울특별시,강북구,170.18,2,6
서울특별시,강북구,181.85,1,7
서울특별시,강북구,183.77,2,6
서울특별시,강북구,194.34,1,7
서울특별시,강북구,197.86,2,6
서울특별시,강북구,200.89,3,4
서울특별시,강북구,204.76,2,6
서울특별시,강북구,209.32,2,6
서울특별시,강북구,210.67,3,4
서울특별시,강북구,218,1,7
서울특별시,강북구,234,1,7
서울특별시,강북구,237.51,2,5
서울특별시,강북구,240.59,1,7
서울특별시,강북구,249.93,3,3
서울특별시,강북구,257.97,2,5
서울특별시,강북구,261.79,3,3
서울특별시,강북구,263.03,3,3
서울특별시,강북구,263.16,3,3
서울특별시,강북구,267.13,3,3
서울특별시,강북구,274.35,1,2
서울특별시,강북구,274.4,3,3
서울특별시,강북구,278.01,3,3
서울특별시,강북구,282.69,2,5
서울특별시,강북구,287.07,2,5
서울특별시,강북구,288.55,2,5
서울특별시,강북구,292.69,2,5
서울특별시,강북구,297.51,3,3
서울특별시,강북구,299.43,2,5
서울특별시,강북구,302.83,2,5
서울특별시,강북구,303.03,2,5
서울특별시,강북구,303.42,3,3
서울특별시,강북구,306.47,2,5
서울특별시,강북구,309.15,1,2
서울특별시,강북구,313.22,2,5
서울특별시,강북구,313.56,3,3
서울특별시,강북구,313.74,3,3
서울특별시,강북구,316.75,3,3
서울특별시,강북구,324.91,2,1
서울특별시,강북구,330.14,2,1
서울특별시,강북구,330.9,1,2
서울특별시,강북구,340.41,1,2
서울특별시,강북구,342.64,2,1
서울특별시,강북구,350.24,2,1
서울특별시,강북구,350.88,2,1
서울특별시,강북구,354.27,2,1
서울특별시,강북구,458.62,2,1
서울특별시,강북구,461.33,3,0
서울특별시,강북구,464.44,3,0
서울특별시,강북구,486.57,2,1
서울특별시,도봉구,7.63,2,9
서울특별시,도봉구,18.47,1,10
서울특별시,도봉구,19.9,2,9
서울특별시,도봉구,22.34,3,8
서울특별시,도봉구,23,3,8
서울특별시,도봉구,27.31,1,10
서울특별시,도봉구,27.86,2,9
서울특별시,도봉구,27.95,2,9
서울특별시,도봉구,28.59,2,9
서울특별시,도봉구,32.72,2,9
서울특별시,도봉구,36.19,2,9
서울특별시,도봉구,41.13,3,8
서울특별시,도봉구,43.22,2,9
서울특별시,도봉구,43.5,3,8
서울특별시,도봉구,44.92,3,8
서울특별시,도봉구,45.87,2,9
서울특별시,도봉구,51.28,2,9
서울특별시,도봉구,52.14,1,10
서울특별시,도봉구,62.55,2,9
서울특별시,도봉구,63.56,2,9
서울특별시,도봉구,66.4,2,9
서울특별시,도봉구,68.13,1,10
서울특별시,도봉구,69.37,2,9
서울특별시,도봉구,70.95,2,9
서울특별시,도봉구,72.2,2,9
서울특별시,도봉구,75.8,2,9
서울특별시,도봉구,76.61,1,10
서울특별시,도봉구,85.04,2,9
서울특별시,도봉구,85.34,1,10
서울특별시,도봉구,86.13,2,9
서울특별시,도봉구,87.88,2,9
서울특별시,도봉구,88.22,2,9
서울특별시,도봉구,90.47,2,9
서울특별시,도봉구,94.49,2,9
서울특별시,도봉구,100.63,1,10
서울특별시,도봉구,102.06,2,9
서울특별시,도봉구,103.43,2,9
서울특별시,도봉구,104.22,1,10
서울특별시,도봉구,106.04,1,10
서울특별시,도봉구,106.38,2,9
서울특별시,도봉구,107.37,2,9
서울특별시,도봉구,108,2,9
서울특별시,도봉구,108.8,2,9
서울특별시,도봉구,115.73,2,9
서울특별시,도봉구,115.83,2,9
서울특별시,도봉구,119.7,3,4
서울특별시,도봉구,124.86,2,6
서울특별시,도봉구,126.73,2,6
서울특별시,도봉구,127.55,2,6
서울특별시,도봉구,130.41,1,10
서울특별시,도봉구,130.52,1,10
서울특별시,도봉구,148.36,3,4
서울특별시,도봉구,163.37,3,4
서울특별시,도봉구,165.42,2,6
서울특별시,도봉구,173.63,2,6
서울특별시,도봉구,185.31,1,7
서울특별시,도봉구,187.23,2,6
서울특별시,도봉구,197.6,1,7
서울특별시,도봉구,199.74,2,6
서울특별시,도봉구,202.35,3,4
서울특별시,도봉구,207.86,2,6
서울특별시,도봉구,212.82,2,6
서울특별시,도봉구,213.97,3,4
서울특별시,도봉구,221.35,1,7
서울특별시,도봉구,237.43,1,7
서울특별시,도봉구,239.2,2,5
서울특별시,도봉구,242.28,1,2
서울특별시,도봉구,251.3,3,3
서울특별시,도봉구,261.34,2,5
서울특별시,도봉구,263.74,3,3
서울특별시,도봉구,264.96,3,3
서울특별시,도봉구,265.11,3,3
서울특별시,도봉구,270.45,3,3
서울특별시,도봉구,275.21,1,2
서울특별시,도봉구,276.68,3,3
서울특별시,도봉구,279.96,3,3
서울특별시,도봉구,286.19,2,5
서울특별시,도봉구,290.17,2,5
서울특별시,도봉구,292.01,2,5
서울특별시,도봉구,295.98,2,5
서울특별시,도봉구,299.36,3,3
서울특별시,도봉구,301.27,2,5
서울특별시,도봉구,304.79,2,5
서울특별시,도봉구,305.93,3,3
서울특별시,도봉구,306.29,2,5
서울특별시,도봉구,308.08,2,5
서울특별시,도봉구,312.08,1,2
서울특별시,도봉구,314.77,2,5
서울특별시,도봉구,314.8,3,3
서울특별시,도봉구,314.85,3,3
서울특별시,도봉구,318.34,3,3
서울특별시,도봉구,328.44,2,1
서울특별시,도봉구,331.89,2,1
서울특별시,도봉구,334.38,1,2
서울특별시,도봉구,343.91,1,2
서울특별시,도봉구,345.99,2,1
서울특별시,도봉구,353.71,2,1
서울특별시,도봉구,354.23,2,1
서울특별시,도봉구,357.63,2,1
서울특별시,도봉구,461.9,2,1
서울특별시,도봉구,464.6,3,0
서울특별시,도봉구,467.71,3,0
서울특별시,도봉구,490.06,2,1
서울특별시,노원구,5.87,2,9
서울특별시,노원구,18.15,2,9
서울특별시,노원구,19.72,1,10
서울특별시,노원구,22.4,3,8
서울특별시,노원구,22.55,3,8
서울특별시,노원구,26.35,2,9
서울특별시,노원구,27.98,1,10
서울특별시,노원구,29.46,2,9
서울특별시,노원구,29.65,2,9
서울특별시,노원구,34.38,2,9
서울특별시,노원구,37.56,2,9
서울특별시,노원구,39.75,3,8
서울특별시,노원구,41.43,2,9
서울특별시,노원구,42.02,3,8
서울특별시,노원구,43.32,3,8
서울특별시,노원구,44.37,2,9
서울특별시,노원구,49.71,2,9
서울특별시,노원구,51.44,1,10
서울특별시,노원구,61.92,2,9
서울특별시,노원구,63.82,2,9
서울특별시,노원구,66.29,2,9
서울특별시,노원구,66.33,1,10
서울특별시,노원구,68.34,2,9
서울특별시,노원구,72.36,2,9
서울특별시,노원구,73.5,2,9
서울특별시,노원구,74.51,2,9
서울특별시,노원구,74.89,1,10
서울특별시,노원구,83.69,2,9
서울특별시,노원구,84.21,1,10
서울특별시,노원구,84.67,2,9
서울특별시,노원구,87.05,2,9
서울특별시,노원구,87.27,2,9
서울특별시,노원구,89.08,2,9
서울특별시,노원구,92.71,2,9
서울특별시,노원구,99,1,10
서울특별시,노원구,101.06,2,9
서울특별시,노원구,101.66,2,9
서울특별시,노원구,102.57,1,10
서울특별시,노원구,104.37,1,10
서울특별시,노원구,105.31,2,9
서울특별시,노원구,105.95,2,9
서울특별시,노원구,106.25,2,9
서울특별시,노원구,107,2,9
서울특별시,노원구,114.56,2,9
서울특별시,노원구,114.65,2,9
서울특별시,노원구,118.03,3,8
서울특별시,노원구,123.76,2,9
서울특별시,노원구,125.75,2,6
서울특별시,노원구,125.77,2,6
서울특별시,노원구,128.68,1,10
서울특별시,노원구,129.43,1,10
서울특별시,노원구,148.14,3,4
서울특별시,노원구,162.67,3,4
서울특별시,노원구,163.78,2,6
서울특별시,노원구,172.16,2,6
서울특별시,노원구,183.84,1,7
서울특별시,노원구,185.77,2,6
서울특별시,노원구,196.02,1,7
서울특별시,노원구,197.94,2,6
서울특별시,노원구,200.57,3,4
서울특별시,노원구,206.22,2,6
서울특별시,노원구,211.39,2,6
서울특별시,노원구,212.41,3,4
서울특별시,노원구,219.82,1,7
서울특별시,노원구,235.94,1,7
서울특별시,노원구,237.41,2,5
서울특별시,노원구,240.49,1,7
서울특별시,노원구,249.53,3,3
서울특별시,노원구,259.82,2,5
서울특별시,노원구,261.94,3,3
서울특별시,노원구,263.16,3,3
서울특별시,노원구,263.31,3,3
서울특별시,노원구,268.9,3,3
서울특별시,노원구,273.5,1,2
서울특별시,노원구,274.89,3,3
서울특별시,노원구,278.16,3,3
서울특별시,노원구,284.75,2,5
서울특별시,노원구,288.52,2,5
서울특별시,노원구,290.54,2,5
서울특별시,노원구,294.42,2,5
서울특별시,노원구,297.56,3,3
서울특별시,노원구,299.48,2,5
서울특별시,노원구,302.99,2,5
서울특별시,노원구,304.16,3,3
서울특별시,노원구,304.81,2,5
서울특별시,노원구,306.29,2,5
서울특별시,노원구,310.38,1,2
서울특별시,노원구,312.99,2,5
서울특별시,노원구,313.05,3,3
서울특별시,노원구,313.12,3,3
서울특별시,노원구,316.56,3,3
서울특별시,노원구,327.02,2,1
서울특별시,노원구,330.09,2,1
서울특별시,노원구,332.93,1,2
서울특별시,노원구,342.48,1,2
서울특별시,노원구,344.45,2,1
서울특별시,노원구,352.25,2,1
서울특별시,노원구,352.69,2,1
서울특별시,노원구,356.1,2,1
서울특별시,노원구,460.32,2,1
서울특별시,노원구,463.03,3,0
서울특별시,노원구,466.13,3,0
서울특별시,노원구,488.61,2,1
서울특별시,은평구,10.28,3,8
서울특별시,은평구,11.02,3,8
서울특별시,은평구,12.59,2,9
서울특별시,은평구,14.21,1,10
서울특별시,은평구,17.2,1,10
서울특별시,은평구,19.35,2,9
서울특별시,은평구,31.12,2,9
서울특별시,은평구,31.77,2,9
서울특별시,은평구,32.87,3,8
서울특별시,은평구,34.1,2,9
서울특별시,은평구,36.22,3,8
서울특별시,은평구,36.86,2,9
서울특별시,은평구,39.06,3,8
서울특별시,은평구,40.02,1,10
서울특별시,은평구,40.36,2,9
서울특별시,은평구,42.33,2,9
서울특별시,은평구,44.72,2,9
서울특별시,은평구,52.46,2,9
서울특별시,은평구,57.78,2,9
서울특별시,은평구,58.34,2,9
서울특별시,은평구,66.3,2,9
서울특별시,은평구,67.48,1,10
서울특별시,은평구,72.24,1,10
서울특별시,은평구,73.22,2,9
서울특별시,은평구,76.06,2,9
서울특별시,은평구,76.81,2,9
서울특별시,은평구,77.88,2,9
서울특별시,은평구,78.87,2,9
서울특별시,은평구,80.73,2,9
서울특별시,은평구,81.65,2,9
서울특별시,은평구,82.62,2,9
서울특별시,은평구,90.82,2,9
서울특별시,은평구,91.85,2,9
서울특별시,은평구,92.6,2,9
서울특별시,은평구,94.31,1,10
서울특별시,은평구,94.39,1,10
서울특별시,은평구,95.44,2,9
서울특별시,은평구,98.2,1,10
서울특별시,은평구,98.63,2,9
서울특별시,은평구,100.08,2,9
서울특별시,은평구,100.26,1,10
서울특별시,은평구,104.08,2,9
서울특별시,은평구,105.27,2,9
서울특별시,은평구,105.41,2,9
서울특별시,은평구,107.45,2,9
서울특별시,은평구,113.99,2,9
서울특별시,은평구,115.38,2,9
서울특별시,은평구,119.6,1,10
서울특별시,은평구,123.39,3,4
서울특별시,은평구,124.52,2,6
서울특별시,은평구,125.69,1,10
서울특별시,은평구,158.96,2,6
서울특별시,은평구,160.66,3,4
서울특별시,은평구,165.17,2,6
서울특별시,은평구,174.36,3,4
서울특별시,은평구,176.78,1,7
서울특별시,은평구,178.68,2,6
서울특별시,은평구,190.3,1,7
서울특별시,은평구,198.76,2,6
서울특별시,은평구,201.39,2,6
서울특별시,은평구,202.92,3,4
서울특별시,은평구,203.98,2,6
서울특별시,은평구,206.41,3,4
서울특별시,은평구,213.48,1,7
