주소,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
전라남도 무안군,10.52 우습제 2,13.24 고막원천 2,15.9 함평대동저수지 2,27.37 영산강 2,32.61 영암호 1,39.19 지석천 2,41.83 금호호 1,45.92 담양습지 3,47.18 황룡강 2,52.14 고천암 2,53.7 만덕간척지 2,61.63 강진만 2,63.05 사내간척지 2,65.83 동림저수지 1,69.31 주암댐 2,84.41 동진강 1,89.27 조류지 2,93.71 원평천 3,94.19 순천만 1,109.79 전주천 2,110.48 만경강 1,114.98 금강호 2,116.94 금강하구둑 1,128.66 봉선저수지 2,141.18 사천만 3,145.18 논산천 2,159.0 산남저수지 3,167.97 하도리 2,170.77 종달리 3,174.43 오조리 3,179.8 천수만 1,184.53 간월호 2,185.75 미호천 1,185.91 목포늪 3,186.19 창녕우포 3,187.48 부남호 2,188.0 용수저수지 2,188.2 사지포 3,189.21 장척저수지 3,190.19 산수저수지 2,190.48 해미천 2,192.52 김천 2,194.74 무한천 2,199.42 무심천 2,201.44 곡교천 1,202.04 도당천 2,202.28 풍세천 1,202.43 주남저수지 3,202.72 낙동강 2,203.19 금호강 1,203.41 동판저수지 2,204.73 봉강천 1,207.88 병천천 2,208.09 잠홍지 2,211.69 삽교호 2,212.66 화포천 2,214.36 송정저수지 2,215.99 아산호 2,216.53 구미 3,221.71 석문간척지 2,222.81 보강천 2,224.39 백곡지 2,224.68 낙동강하구 2,225.5 대호 2,226.36 낙동강 2,226.96 남양호 2,227.13 안심습지 3,231.82 안성천 1,232.12 낙동강 3,233.71 양산천 2,237.01 화성호 2,240.51 진위천 2,250.81 청미천 1,251.36 황구지천 2,257.99 원천리천 3,258.02 시화호 1,258.65 서호 3,258.74 양산발생지 3,261.01 왕송호수 3,261.35 충주호 3,266.64 경안천 2,269.18 태화강 3,270.4 형산강 1,282.76 안양천  3,283.99 탄천 2,289.33 남한강 2,290.46 팔당호 2,290.6 강서지구 3,295.28 중랑천 2,295.4 한강하구 1,296.5 원주천 2,304.3 공릉천 1,310.24 섬강 1,311.54 임진강 2,319.44 문산천 2,329.34 포천천 2,329.66 상패천 2,342.38 소양강 하류 2,364.01 한탄강 2,373.0 철원평야 2,373.82 토교저수지 2,375.78 남대천 3,396.78 남대천 3
전라남도 함평군,6.84 고막원천 2,7.42 함평대동저수지 2,15.11 우습제 2,36.31 영산강 2,36.49 지석천 2,38.6 담양습지 3,38.68 황룡강 2,41.17 영암호 1,50.68 금호호 1,56.87 동림저수지 1,59.94 만덕간척지 2,60.65 고천암 2,65.63 주암댐 2,68.12 강진만 2,69.96 사내간척지 2,75.45 동진강 1,80.51 조류지 2,84.79 원평천 3,92.44 순천만 1,101.1 전주천 2,101.54 만경강 1,106.14 금강호 2,108.08 금강하구둑 1,119.8 봉선저수지 2,136.23 논산천 2,137.9 사천만 3,153.92 산남저수지 3,171.54 천수만 1,175.51 하도리 2,176.21 간월호 2,176.79 미호천 1,178.31 종달리 3,179.34 부남호 2,180.12 목포늪 3,180.45 창녕우포 3,181.7 산수저수지 2,181.92 오조리 3,182.0 해미천 2,182.44 사지포 3,184.02 장척저수지 3,184.75 김천 2,185.97 무한천 2,190.51 무심천 2,192.49 곡교천 1,193.34 풍세천 1,193.62 도당천 2,195.8 봉강천 1,196.03 낙동강 2,196.6 금호강 1,196.77 용수저수지 2,197.88 주남저수지 3,198.91 병천천 2,198.92 동판저수지 2,199.7 잠홍지 2,202.92 삽교호 2,205.39 송정저수지 2,207.18 아산호 2,208.17 화포천 2,208.87 구미 3,213.26 석문간척지 2,213.88 보강천 2,215.42 백곡지 2,217.13 대호 2,218.25 남양호 2,220.68 안심습지 3,221.08 낙동강하구 2,221.8 낙동강 2,222.88 안성천 1,227.85 낙동강 3,228.42 화성호 2,229.28 양산천 2,231.63 진위천 2,241.84 청미천 1,242.53 황구지천 2,249.14 원천리천 3,249.45 시화호 1,249.84 서호 3,252.23 왕송호수 3,252.58 충주호 3,253.91 양산발생지 3,257.73 경안천 2,264.19 태화강 3,264.24 형산강 1,274.05 안양천  3,275.15 탄천 2,280.37 남한강 2,281.55 팔당호 2,281.94 강서지구 3,286.47 중랑천 2,286.81 한강하구 1,287.57 원주천 2,295.64 공릉천 1,301.3 섬강 1,303.01 임진강 2,310.84 문산천 2,320.51 포천천 2,320.89 상패천 2,333.41 소양강 하류 2,355.17 한탄강 2,364.2 철원평야 2,364.99 토교저수지 2,367.07 남대천 3,387.89 남대천 3
전라남도 영광군,16.14 함평대동저수지 2,24.32 고막원천 2,26.52 황룡강 2,34.02 담양습지 3,35.66 동림저수지 1,37.98 우습제 2,46.98 지석천 2,55.14 동진강 1,57.39 조류지 2,58.39 영산강 2,64.58 영암호 1,64.91 원평천 3,70.1 주암댐 2,73.75 금호호 1,81.09 만경강 1,82.31 만덕간척지 2,83.28 금강호 2,83.47 전주천 2,84.09 고천암 2,85.25 금강하구둑 1,90.64 강진만 2,92.81 사내간척지 2,96.97 봉선저수지 2,100.43 순천만 1,115.38 논산천 2,140.71 사천만 3,148.06 천수만 1,151.06 산남저수지 3,152.71 간월호 2,155.81 미호천 1,155.9 부남호 2,158.23 산수저수지 2,158.52 해미천 2,162.83 무한천 2,170.12 도당천 2,170.24 무심천 2,170.31 곡교천 1,171.04 풍세천 1,171.43 김천 2,173.35 봉강천 1,174.55 목포늪 3,175.04 창녕우포 3,176.21 잠홍지 2,176.95 사지포 3,177.46 병천천 2,179.76 삽교호 2,180.43 장척저수지 3,183.98 송정저수지 2,184.14 아산호 2,187.08 낙동강 2,187.99 금호강 1,189.78 석문간척지 2,193.29 보강천 2,193.63 대호 2,193.91 백곡지 2,194.99 남양호 2,195.91 구미 3,196.14 주남저수지 3,197.36 동판저수지 2,198.68 하도리 2,200.52 안성천 1,201.48 종달리 3,205.01 화성호 2,205.05 오조리 3,206.56 화포천 2,208.86 진위천 2,212.46 안심습지 3,219.57 황구지천 2,219.82 낙동강 2,219.88 청미천 1,219.95 용수저수지 2,222.0 낙동강하구 2,226.02 시화호 1,226.21 원천리천 3,226.73 낙동강 3,226.79 서호 3,227.66 양산천 2,229.1 왕송호수 3,233.48 충주호 3,235.14 경안천 2,250.78 안양천  3,250.9 양산발생지 3,252.2 탄천 2,256.79 형산강 1,258.27 남한강 2,258.6 강서지구 3,258.95 팔당호 2,260.62 태화강 3,263.4 한강하구 1,263.43 중랑천 2,266.84 원주천 2,272.31 공릉천 1,279.56 임진강 2,280.49 섬강 1,287.44 문산천 2,297.54 포천천 2,297.74 상패천 2,311.42 소양강 하류 2,332.2 한탄강 2,341.13 철원평야 2,342.01 토교저수지 2,348.3 남대천 3,367.67 남대천 3
전라남도 장성군,3.03 황룡강 2,11.32 담양습지 3,28.19 동림저수지 1,31.34 고막원천 2,31.59 함평대동저수지 2,34.53 지석천 2,43.01 동진강 1,44.35 우습제 2,48.94 주암댐 2,51.35 원평천 3,55.23 조류지 2,65.7 전주천 2,68.3 만경강 1,71.22 영산강 2,72.91 영암호 1,78.07 금강호 2,79.87 금강하구둑 1,80.32 순천만 1,81.88 만덕간척지 2,83.55 금호호 1,90.2 강진만 2,91.23 봉선저수지 2,91.26 고천암 2,93.46 사내간척지 2,102.95 논산천 2,117.13 사천만 3,126.19 산남저수지 3,143.37 미호천 1,148.75 천수만 1,149.43 김천 2,149.73 목포늪 3,150.2 창녕우포 3,152.13 사지포 3,152.79 간월호 2,155.52 장척저수지 3,156.24 무심천 2,156.61 산수저수지 2,156.98 해미천 2,157.4 부남호 2,157.71 무한천 2,160.96 곡교천 1,162.09 풍세천 1,162.98 낙동강 2,163.79 금호강 1,164.92 봉강천 1,166.01 병천천 2,169.0 도당천 2,171.31 주남저수지 3,172.4 송정저수지 2,172.56 동판저수지 2,173.71 구미 3,174.64 삽교호 2,175.36 잠홍지 2,178.31 아산호 2,179.84 보강천 2,181.74 화포천 2,182.55 백곡지 2,188.18 안심습지 3,188.25 석문간척지 2,190.46 남양호 2,191.62 안성천 1,192.79 대호 2,194.97 낙동강 2,197.57 낙동강하구 2,198.69 하도리 2,201.44 종달리 3,201.5 진위천 2,201.88 화성호 2,201.95 낙동강 3,202.83 양산천 2,204.75 오조리 3,209.64 청미천 1,213.04 황구지천 2,217.37 충주호 3,219.55 원천리천 3,220.74 서호 3,223.04 시화호 1,223.48 왕송호수 3,225.99 양산발생지 3,226.9 경안천 2,227.38 용수저수지 2,232.35 형산강 1,235.71 태화강 3,245.51 탄천 2,246.05 안양천  3,248.32 남한강 2,250.68 팔당호 2,253.5 원주천 2,254.46 강서지구 3,257.16 중랑천 2,259.9 한강하구 1,267.3 섬강 1,267.99 공릉천 1,276.69 임진강 2,283.86 문산천 2,290.75 포천천 2,292.02 상패천 2,301.02 소양강 하류 2,325.35 한탄강 2,331.64 남대천 3,334.79 철원평야 2,335.21 토교저수지 2,353.27 남대천 3
전라남도 완도군,16.96 사내간척지 2,20.06 강진만 2,28.33 만덕간척지 2,34.77 고천암 2,47.46 금호호 1,50.0 영암호 1,62.94 영산강 2,71.77 우습제 2,78.94 지석천 2,85.53 고막원천 2,89.1 하도리 2,91.89 종달리 3,94.03 순천만 1,94.09 함평대동저수지 2,94.62 주암댐 2,95.4 오조리 3,103.98 담양습지 3,113.04 황룡강 2,122.29 용수저수지 2,137.78 동림저수지 1,141.71 사천만 3,152.94 동진강 1,160.49 원평천 3,164.09 조류지 2,170.08 전주천 2,173.68 산남저수지 3,177.16 만경강 1,188.15 금강호 2,189.98 금강하구둑 1,201.42 봉선저수지 2,201.81 장척저수지 3,204.72 창녕우포 3,204.99 목포늪 3,206.75 사지포 3,207.63 주남저수지 3,207.9 동판저수지 2,210.99 논산천 2,216.37 화포천 2,218.87 낙동강하구 2,229.64 금호강 1,229.9 낙동강 2,230.23 낙동강 2,232.37 낙동강 3,233.84 김천 2,235.45 양산천 2,250.43 안심습지 3,250.5 미호천 1,255.07 구미 3,257.06 천수만 1,261.35 무심천 2,261.47 간월호 2,263.08 양산발생지 3,265.19 부남호 2,266.11 산수저수지 2,266.46 해미천 2,267.92 무한천 2,270.13 곡교천 1,271.43 풍세천 1,273.68 병천천 2,274.49 봉강천 1,274.66 태화강 3,278.33 도당천 2,279.87 송정저수지 2,284.59 잠홍지 2,284.86 삽교호 2,285.17 보강천 2,288.41 형산강 1,288.49 아산호 2,290.09 백곡지 2,297.8 석문간척지 2,300.67 남양호 2,300.81 안성천 1,302.05 대호 2,311.31 진위천 2,311.93 화성호 2,317.53 충주호 3,317.84 청미천 1,323.05 황구지천 2,329.52 원천리천 3,330.85 서호 3,333.08 시화호 1,333.64 왕송호수 3,336.27 경안천 2,355.42 탄천 2,356.27 안양천  3,356.51 남한강 2,357.9 원주천 2,359.95 팔당호 2,364.66 강서지구 3,367.17 중랑천 2,370.06 한강하구 1,371.76 섬강 1,378.2 공릉천 1,386.75 임진강 2,394.03 문산천 2,400.56 포천천 2,402.12 상패천 2,408.54 소양강 하류 2,428.53 남대천 3,435.09 한탄강 2,444.69 철원평야 2,444.95 토교저수지 2,454.91 남대천 3
전라남도 진도군,19.34 금호호 1,19.73 고천암 2,30.39 영암호 1,32.38 영산강 2,43.16 사내간척지 2,46.47 만덕간척지 2,46.75 강진만 2,58.1 우습제 2,71.28 고막원천 2,75.09 함평대동저수지 2,82.93 지석천 2,101.09 담양습지 3,105.37 황룡강 2,109.69 주암댐 2,122.07 하도리 2,122.11 순천만 1,124.78 종달리 3,125.28 동림저수지 1,128.77 오조리 3,130.22 용수저수지 2,143.76 동진강 1,148.1 조류지 2,152.93 원평천 3,167.95 전주천 2,169.79 만경강 1,172.54 사천만 3,174.05 금강호 2,176.02 금강하구둑 1,187.73 봉선저수지 2,198.98 산남저수지 3,204.52 논산천 2,228.81 장척저수지 3,228.85 목포늪 3,228.85 창녕우포 3,230.91 사지포 3,236.15 천수만 1,238.22 주남저수지 3,238.81 동판저수지 2,241.14 간월호 2,243.24 부남호 2,245.08 미호천 1,245.67 김천 2,247.57 산수저수지 2,247.78 화포천 2,247.82 해미천 2,250.06 금호강 1,250.08 낙동강 2,253.4 무한천 2,254.39 낙동강하구 2,258.47 무심천 2,259.09 도당천 2,260.85 곡교천 1,261.61 낙동강 2,261.66 풍세천 1,264.05 봉강천 1,264.93 잠홍지 2,265.56 낙동강 3,267.3 병천천 2,268.04 양산천 2,268.86 구미 3,270.28 삽교호 2,272.83 안심습지 3,273.77 송정저수지 2,274.78 아산호 2,278.8 석문간척지 2,281.97 보강천 2,282.19 대호 2,283.82 백곡지 2,285.31 남양호 2,291.18 안성천 1,294.77 화성호 2,294.88 양산발생지 3,299.62 진위천 2,306.08 태화강 3,310.25 청미천 1,310.27 황구지천 2,313.98 형산강 1,315.61 시화호 1,316.92 원천리천 3,317.41 서호 3,319.57 충주호 3,319.63 왕송호수 3,325.89 경안천 2,341.02 안양천  3,342.89 탄천 2,348.61 강서지구 3,348.76 남한강 2,349.7 팔당호 2,353.11 한강하구 1,354.05 중랑천 2,355.67 원주천 2,362.35 공릉천 1,368.88 임진강 2,369.44 섬강 1,377.11 문산천 2,388.2 상패천 2,388.23 포천천 2,401.82 소양강 하류 2,422.88 한탄강 2,431.7 철원평야 2,432.67 토교저수지 2,433.52 남대천 3,455.62 남대천 3
전라남도 신안군,7.19 영산강 2,18.94 영암호 1,23.96 우습제 2,24.08 금호호 1,34.09 고막원천 2,36.07 함평대동저수지 2,36.48 고천암 2,47.91 만덕간척지 2,54.09 사내간척지 2,54.28 강진만 2,54.68 지석천 2,66.3 담양습지 3,68.28 황룡강 2,84.76 주암댐 2,86.38 동림저수지 1,105.25 동진강 1,105.65 순천만 1,108.73 조류지 2,114.65 원평천 3,130.91 전주천 2,131.35 만경강 1,134.71 금강호 2,136.68 금강하구둑 1,148.39 봉선저수지 2,154.39 하도리 2,154.74 사천만 3,157.18 종달리 3,160.99 오조리 3,165.99 논산천 2,169.27 용수저수지 2,175.59 산남저수지 3,197.25 천수만 1,202.17 간월호 2,203.56 목포늪 3,203.75 창녕우포 3,204.55 부남호 2,205.79 사지포 3,205.85 장척저수지 3,206.55 미호천 1,208.39 산수저수지 2,208.65 해미천 2,212.93 김천 2,214.01 무한천 2,217.94 주남저수지 3,218.79 동판저수지 2,220.0 도당천 2,220.39 무심천 2,221.7 낙동강 2,221.71 곡교천 1,222.04 금호강 1,222.47 풍세천 1,224.8 봉강천 1,225.91 잠홍지 2,228.01 화포천 2,228.52 병천천 2,230.9 삽교호 2,235.02 송정저수지 2,235.39 아산호 2,236.79 구미 3,238.35 낙동강하구 2,239.71 석문간척지 2,241.81 낙동강 2,243.22 대호 2,243.73 보강천 2,245.02 백곡지 2,245.71 안심습지 3,245.95 남양호 2,247.02 낙동강 3,248.9 양산천 2,251.96 안성천 1,255.52 화성호 2,260.27 진위천 2,270.89 황구지천 2,271.22 청미천 1,274.58 양산발생지 3,276.41 시화호 1,277.53 원천리천 3,278.02 서호 3,280.25 왕송호수 3,282.46 충주호 3,285.29 태화강 3,286.59 경안천 2,288.48 형산강 1,301.68 안양천  3,303.51 탄천 2,309.31 강서지구 3,309.66 남한강 2,310.39 팔당호 2,313.88 한강하구 1,314.67 중랑천 2,317.4 원주천 2,323.05 공릉천 1,329.75 임진강 2,331.12 섬강 1,337.9 문산천 2,348.83 상패천 2,348.84 포천천 2,362.77 소양강 하류 2,383.49 한탄강 2,392.32 철원평야 2,393.28 토교저수지 2,396.9 남대천 3,417.79 남대천 3
경상북도 포항시,14.19 형산강 1,53.58 태화강 3,56.34 안심습지 3,61.34 양산발생지 3,80.83 금호강 1,81.9 낙동강 2,82.64 양산천 2,83.17 낙동강 2,87.54 낙동강 3,89.42 구미 3,93.32 화포천 2,96.56 사지포 3,98.6 목포늪 3,98.62 창녕우포 3,99.0 주남저수지 3,99.46 동판저수지 2,100.63 장척저수지 3,107.81 낙동강하구 2,109.98 김천 2,129.07 산남저수지 3,154.89 충주호 3,161.56 사천만 3,176.32 무심천 2,179.52 보강천 2,189.66 미호천 1,195.09 송정저수지 2,195.84 병천천 2,196.5 원주천 2,196.69 남대천 3,197.07 전주천 2,197.76 백곡지 2,199.15 논산천 2,204.04 섬강 1,208.58 순천만 1,211.09 곡교천 1,211.93 만경강 1,212.87 청미천 1,213.95 풍세천 1,218.05 봉강천 1,218.13 주암댐 2,218.77 원평천 3,219.55 안성천 1,226.83 동진강 1,229.72 남한강 2,230.97 봉선저수지 2,233.44 금강하구둑 1,234.23 금강호 2,234.76 진위천 2,236.53 경안천 2,238.56 담양습지 3,238.78 무한천 2,239.28 아산호 2,240.43 남대천 3,242.37 동림저수지 1,242.46 황룡강 2,243.09 삽교호 2,245.3 조류지 2,245.5 황구지천 2,246.72 팔당호 2,247.1 지석천 2,247.1 원천리천 3,252.37 남양호 2,252.51 소양강 하류 2,252.66 서호 3,257.28 왕송호수 3,258.5 탄천 2,259.73 산수저수지 2,260.32 해미천 2,266.96 화성호 2,267.0 도당천 2,268.04 간월호 2,268.14 중랑천 2,269.93 천수만 1,270.47 고막원천 2,271.26 잠홍지 2,272.24 석문간척지 2,274.89 함평대동저수지 2,275.62 안양천  3,277.52 우습제 2,277.7 부남호 2,277.83 시화호 1,278.77 대호 2,282.41 포천천 2,284.62 만덕간척지 2,285.02 강서지구 3,288.64 강진만 2,291.26 공릉천 1,293.27 상패천 2,293.48 사내간척지 2,293.52 한강하구 1,298.72 영암호 1,304.02 한탄강 2,304.77 영산강 2,307.29 문산천 2,308.92 임진강 2,309.09 고천암 2,309.13 금호호 1,311.21 토교저수지 2,315.48 철원평야 2,357.57 하도리 2,359.33 종달리 3,360.3 오조리 3,416.53 용수저수지 2
경상북도 경주시,7.58 형산강 1,37.78 태화강 3,43.05 안심습지 3,43.06 양산발생지 3,62.03 양산천 2,62.22 낙동강 2,66.97 낙동강 3,67.18 금호강 1,68.86 낙동강 2,72.32 화포천 2,78.21 주남저수지 3,78.6 동판저수지 2,78.61 사지포 3,80.66 창녕우포 3,80.8 목포늪 3,81.12 장척저수지 3,85.24 구미 3,87.27 낙동강하구 2,102.53 김천 2,110.32 산남저수지 3,141.61 사천만 3,160.69 충주호 3,174.17 무심천 2,180.14 보강천 2,185.2 전주천 2,186.05 미호천 1,189.39 순천만 1,191.33 논산천 2,194.6 송정저수지 2,194.66 병천천 2,198.31 백곡지 2,200.38 주암댐 2,201.03 만경강 1,204.76 원주천 2,206.54 원평천 3,209.09 곡교천 1,212.0 풍세천 1,212.78 남대천 3,213.35 섬강 1,214.14 동진강 1,215.78 청미천 1,216.28 봉강천 1,220.39 안성천 1,222.23 봉선저수지 2,222.58 담양습지 3,223.74 금강하구둑 1,224.38 금강호 2,227.2 황룡강 2,228.77 동림저수지 1,229.78 지석천 2,233.6 조류지 2,235.76 무한천 2,235.77 남한강 2,236.0 진위천 2,238.14 아산호 2,240.15 경안천 2,241.48 삽교호 2,247.38 황구지천 2,249.53 원천리천 3,251.85 남양호 2,252.11 팔당호 2,254.05 고막원천 2,254.93 서호 3,255.64 남대천 3,255.89 산수저수지 2,256.49 해미천 2,258.96 함평대동저수지 2,259.59 왕송호수 3,260.5 우습제 2,262.3 소양강 하류 2,262.79 탄천 2,263.55 간월호 2,263.95 도당천 2,265.02 천수만 1,265.82 만덕간척지 2,266.84 화성호 2,268.59 잠홍지 2,269.6 강진만 2,270.65 석문간척지 2,272.99 중랑천 2,273.2 부남호 2,274.42 사내간척지 2,277.28 대호 2,279.05 안양천  3,279.06 시화호 1,280.87 영암호 1,287.41 영산강 2,288.69 강서지구 3,289.49 포천천 2,290.65 고천암 2,291.13 금호호 1,295.78 공릉천 1,297.2 한강하구 1,299.81 상패천 2,312.27 문산천 2,312.83 한탄강 2,313.18 임진강 2,320.42 토교저수지 2,324.38 철원평야 2,336.83 하도리 2,338.57 종달리 3,339.51 오조리 3,396.19 용수저수지 2
경상북도 김천시,5.37 김천 2,23.65 구미 3,45.71 낙동강 2,48.77 금호강 1,64.66 안심습지 3,69.39 목포늪 3,70.45 사지포 3,70.75 창녕우포 3,73.42 무심천 2,82.52 미호천 1,85.53 장척저수지 3,86.38 보강천 2,87.85 산남저수지 3,87.89 논산천 2,91.34 충주호 3,92.72 전주천 2,95.08 병천천 2,96.69 송정저수지 2,102.97 백곡지 2,104.01 형산강 1,104.39 만경강 1,104.69 주남저수지 3,106.61 동판저수지 2,107.47 곡교천 1,110.37 화포천 2,110.41 풍세천 1,114.47 원평천 3,114.87 낙동강 2,114.91 봉강천 1,120.08 봉선저수지 2,122.18 양산천 2,123.19 사천만 3,123.47 금강하구둑 1,123.7 동진강 1,124.45 금강호 2,124.68 안성천 1,125.26 낙동강 3,126.64 청미천 1,128.04 양산발생지 3,131.56 태화강 3,132.31 무한천 2,137.43 아산호 2,137.48 낙동강하구 2,138.81 조류지 2,139.06 원주천 2,139.88 삽교호 2,140.7 진위천 2,141.76 동림저수지 1,143.48 주암댐 2,149.24 황룡강 2,149.47 담양습지 3,149.74 순천만 1,151.61 산수저수지 2,151.71 섬강 1,151.84 경안천 2,152.02 남양호 2,152.22 해미천 2,153.38 황구지천 2,156.8 남한강 2,156.98 원천리천 3,158.91 간월호 2,160.25 천수만 1,160.28 도당천 2,161.75 서호 3,165.26 잠홍지 2,166.21 지석천 2,166.32 왕송호수 3,167.48 화성호 2,168.54 부남호 2,168.71 석문간척지 2,169.44 팔당호 2,175.4 대호 2,175.58 탄천 2,182.0 고막원천 2,182.45 시화호 1,183.46 함평대동저수지 2,187.24 중랑천 2,188.4 안양천  3,192.47 남대천 3,192.5 우습제 2,198.11 소양강 하류 2,198.45 강서지구 3,206.71 한강하구 1,208.02 공릉천 1,211.35 포천천 2,213.69 만덕간척지 2,218.55 영암호 1,219.09 상패천 2,220.0 강진만 2,220.73 영산강 2,223.84 남대천 3,224.01 임진강 2,224.65 사내간척지 2,225.48 문산천 2,229.59 금호호 1,233.41 고천암 2,240.89 한탄강 2,249.91 토교저수지 2,252.33 철원평야 2,312.49 하도리 2,314.82 종달리 3,316.93 오조리 3,359.8 용수저수지 2
