지역명,일시,평균기온(℃),평균일강수량(mm),평균습도(%rh)
충청남도,2015-12-13,7.3,0,70
충청남도,2015-12-12,6,0,70
충청남도,2015-12-11,7.1,0.1,78
충청남도,2015-12-10,8.4,9.4,90
충청남도,2015-12-09,5.4,0,76
충청남도,2015-12-08,2.2,0,75
충청남도,2015-12-07,1.3,0,73
충청남도,2015-12-06,1.5,0,69
충청남도,2015-12-05,5.2,0,75
충청남도,2015-12-04,2.1,2.2,87
충청남도,2015-12-03,2.5,7.5,75
충청남도,2015-12-02,7.2,11.2,82
충청남도,2015-12-01,3.5,0,78
충청남도,2015-11-30,5.7,0.1,84
충청남도,2015-11-29,6.1,0.8,86
충청남도,2015-11-28,2.7,0,90
충청남도,2015-11-27,0.1,0.4,90
충청남도,2015-11-26,0.1,11.8,88
충청남도,2015-11-25,5.4,9.4,89
충청남도,2015-11-24,7,2,80
충청남도,2015-11-23,10.5,9.8,93
충청남도,2015-11-22,10.4,1.7,82
충청남도,2015-11-21,8.7,0,81
충청남도,2015-11-20,10.1,0,88
충청남도,2015-11-19,9.6,1.5,93
충청남도,2015-11-18,12.1,4.3,86
충청남도,2015-11-17,13.7,1.3,92
충청남도,2015-11-16,12.7,17,91
충청남도,2015-11-15,12.9,0,89
충청남도,2015-11-14,13.2,2.7,94
충청남도,2015-11-13,11.9,26.9,88
충청남도,2015-11-12,13.6,0,76
충청남도,2015-11-11,10.4,0,85
충청남도,2015-11-10,9.9,0,84
충청남도,2015-11-09,12.9,0.7,86
충청남도,2015-11-08,13.7,12.8,97
충청남도,2015-11-07,13.4,31,93
충청남도,2015-11-06,14,1.9,75
충청남도,2015-11-05,12,0,78
충청남도,2015-11-04,10.3,0,76
충청남도,2015-11-03,9.9,0,80
충청남도,2015-11-02,9.5,0,80
충청남도,2015-11-01,6.1,0,77
충청남도,2015-10-31,5.3,0,70
충청남도,2015-10-30,7.5,0,61
충청남도,2015-10-29,10.4,0.6,59
충청남도,2015-10-28,11.3,0,69
충청남도,2015-10-27,13,27.5,78
충청남도,2015-10-26,15.9,0,69
충청남도,2015-10-25,14.4,0,75
충청남도,2015-10-24,14.9,2.6,89
충청남도,2015-10-23,15.7,0,85
충청남도,2015-10-22,16.1,0,86
충청남도,2015-10-21,16.4,0,85
충청남도,2015-10-20,15.7,0,87
충청남도,2015-10-19,15.6,0,84
충청남도,2015-10-18,15.1,0,81
충청남도,2015-10-17,15.9,0,82
충청남도,2015-10-16,15.6,0,88
충청남도,2015-10-15,15.5,0,83
충청남도,2015-10-14,14.8,0,83
충청남도,2015-10-13,13.3,0,79
충청남도,2015-10-12,13,1.7,76
충청남도,2015-10-11,11.6,5.9,87
충청남도,2015-10-10,12.9,10.1,83
충청남도,2015-10-09,15,0.9,64
충청남도,2015-10-08,17.6,0.4,82
충청남도,2015-10-07,17,0,80
충청남도,2015-10-06,16,0,70
충청남도,2015-10-05,16.4,0,65
충청남도,2015-10-04,15.5,0,63
충청남도,2015-10-03,17.7,0,77
충청남도,2015-10-02,15.2,0,70
충청남도,2015-10-01,18,36.2,86
충청남도,2015-09-30,20.6,0,65
충청남도,2015-09-29,21.9,0,55
충청남도,2015-09-28,21,0,59
충청남도,2015-09-27,19,0,70
충청남도,2015-09-26,19.2,0,82
충청남도,2015-09-25,20.7,0,81
충청남도,2015-09-24,20.6,0,79
충청남도,2015-09-23,19.6,0,80
충청남도,2015-09-22,21,0,72
충청남도,2015-09-21,20.1,0,78
충청남도,2015-09-20,19.6,0,83
충청남도,2015-09-19,20.2,0,78
충청남도,2015-09-18,20.1,0,73
충청남도,2015-09-17,20.2,0,70
충청남도,2015-09-16,18.9,0,70
충청남도,2015-09-15,19.7,0,64
충청남도,2015-09-14,19.1,0,75
충청남도,2015-09-13,17.9,0.3,74
충청남도,2015-09-12,17.8,7.2,88
충청남도,2015-09-11,19.8,3.1,89
충청남도,2015-09-10,20.5,0,71
충청남도,2015-09-09,20.4,0,62
충청남도,2015-09-08,20.3,0,66
충청남도,2015-09-07,21,0,71
충청남도,2015-09-06,21.6,0.3,78
충청남도,2015-09-05,22,2.3,89
충청남도,2015-09-04,23.1,0,84
충청남도,2015-09-03,22.3,1.1,85
충청남도,2015-09-02,22.6,5.3,89
충청남도,2015-09-01,24.9,0,73
충청남도,2015-08-31,24.4,0,78
충청남도,2015-08-30,23.1,2.5,78
충청남도,2015-08-29,22.4,0,81
충청남도,2015-08-28,22.7,6.7,86
충청남도,2015-08-27,22.9,2.9,85
충청남도,2015-08-26,22.6,0,76
충청남도,2015-08-25,21.4,12,89
충청남도,2015-08-24,25.6,0.8,75
충청남도,2015-08-23,24.7,0,80
충청남도,2015-08-22,23.7,0.7,89
충청남도,2015-08-21,23.6,3.7,87
충청남도,2015-08-20,24,4.5,88
충청남도,2015-08-19,25.2,0.1,79
충청남도,2015-08-18,25.7,0,78
충청남도,2015-08-17,25.5,0,76
충청남도,2015-08-16,24.8,3.9,87
충청남도,2015-08-15,26.2,0,80
충청남도,2015-08-14,25.4,0,83
충청남도,2015-08-13,24.8,1,84
충청남도,2015-08-12,24.8,0.4,79
충청남도,2015-08-11,24.5,0.2,87
충청남도,2015-08-10,25,0,86
충청남도,2015-08-09,25.7,0,85
충청남도,2015-08-08,26.7,9.5,89
충청남도,2015-08-07,28.8,0,80
충청남도,2015-08-06,28,0,83
충청남도,2015-08-05,27.4,0,84
충청남도,2015-08-04,27.1,0,83
충청남도,2015-08-03,27.2,0,83
충청남도,2015-08-02,26.8,10.6,92
충청남도,2015-08-01,27.5,0.1,87
충청남도,2015-07-31,27.5,0,87
충청남도,2015-07-30,27.9,0,88
충청남도,2015-07-29,26.5,14.5,94
충청남도,2015-07-28,26.3,0.4,91
충청남도,2015-07-27,25.2,1.1,94
충청남도,2015-07-26,26.9,0.4,81
충청남도,2015-07-25,26.4,4.3,87
충청남도,2015-07-24,24.9,29.8,97
충청남도,2015-07-23,25.4,10.9,95
충청남도,2015-07-22,26,1.3,91
충청남도,2015-07-21,25.5,4.5,93
충청남도,2015-07-20,26.4,0.5,86
충청남도,2015-07-19,24.7,1.2,88
충청남도,2015-07-18,23.2,0.2,87
충청남도,2015-07-17,22.6,0,68
충청남도,2015-07-16,24.7,0,64
충청남도,2015-07-15,25.5,0,82
충청남도,2015-07-14,24.4,0,87
충청남도,2015-07-13,22.9,4.2,94
충청남도,2015-07-12,24.7,20.9,93
충청남도,2015-07-11,26.5,8.9,85
충청남도,2015-07-10,26,0,83
충청남도,2015-07-09,22.5,18.7,94
충청남도,2015-07-08,21.5,8.3,94
충청남도,2015-07-07,20.5,3.7,85
충청남도,2015-07-06,22.8,0.2,75
충청남도,2015-07-05,21.9,0.2,78
충청남도,2015-07-04,21,0,73
충청남도,2015-07-03,21.8,0,75
충청남도,2015-07-02,22.1,0.1,81
충청남도,2015-07-01,21.9,0.1,81
충청남도,2015-06-30,21.9,4.5,88
충청남도,2015-06-29,23.7,0,79
충청남도,2015-06-28,23,0,80
충청남도,2015-06-27,22.8,0,76
충청남도,2015-06-26,20.4,34.9,90
충청남도,2015-06-25,21.3,15,88
충청남도,2015-06-24,22.5,10.6,82
충청남도,2015-06-23,22.8,0,74
충청남도,2015-06-22,22.1,0.4,79
충청남도,2015-06-21,21.6,0,79
충청남도,2015-06-20,19.6,11.4,95
충청남도,2015-06-19,23.4,0,73
충청남도,2015-06-18,23.8,0.1,72
충청남도,2015-06-17,21.8,4.9,87
충청남도,2015-06-16,22.4,0,81
충청남도,2015-06-15,22.9,0,81
충청남도,2015-06-14,21.7,6.8,82
충청남도,2015-06-13,24.5,0.1,65
충청남도,2015-06-12,22.8,0.9,71
충청남도,2015-06-11,21.6,4.1,82
충청남도,2015-06-10,23.2,0,71
충청남도,2015-06-09,20.7,0,80
충청남도,2015-06-08,20.6,0,73
충청남도,2015-06-07,21.8,0,63
충청남도,2015-06-06,20.3,0,67
충청남도,2015-06-05,17.9,0.2,70
충청남도,2015-06-04,20.7,0,55
충청남도,2015-06-03,20.7,0,55
충청남도,2015-06-02,20.9,0,69
충청남도,2015-06-01,20.8,0,70
충청남도,2015-05-31,19.9,0,73
충청남도,2015-05-30,17.7,2.9,86
충청남도,2015-05-29,22,0,55
충청남도,2015-05-28,22.3,0,51
충청남도,2015-05-27,21.4,0,51
충청남도,2015-05-26,19,0,65
충청남도,2015-05-25,17.7,0,68
충청남도,2015-05-24,18.7,0,53
충청남도,2015-05-23,19.3,0,55
충청남도,2015-05-22,18.8,0,61
충청남도,2015-05-21,16.9,0,66
충청남도,2015-05-20,15.1,0,72
충청남도,2015-05-19,16.4,1.9,88
충청남도,2015-05-18,17.3,0,68
충청남도,2015-05-17,17,0,59
충청남도,2015-05-16,17.1,0,60
충청남도,2015-05-15,17.8,0,89
충청남도,2015-05-14,20.6,0,69
충청남도,2015-05-13,18.6,0,60
충청남도,2015-05-12,14.4,6.5,77
충청남도,2015-05-11,17.2,18.2,75
충청남도,2015-05-10,17,0,65
충청남도,2015-05-09,17,0,71
충청남도,2015-05-08,14.8,0.1,71
충청남도,2015-05-07,14.6,0,53
충청남도,2015-05-06,13.4,0,54
충청남도,2015-05-05,11.8,0,58
충청남도,2015-05-04,14.1,0.1,64
충청남도,2015-05-03,17.9,7,93
충청남도,2015-05-02,19.3,1.3,78
충청남도,2015-05-01,18.5,0,80
충청남도,2015-04-30,18.8,0,76
충청남도,2015-04-29,16.5,16.9,89
충청남도,2015-04-28,17.1,2.8,67
충청남도,2015-04-27,16.7,0,50
충청남도,2015-04-26,15.9,0,47
충청남도,2015-04-25,13.8,0,50
충청남도,2015-04-24,14.4,0,56
충청남도,2015-04-23,12.2,0,62
충청남도,2015-04-22,12,0,67
충청남도,2015-04-21,11.6,0,69
충청남도,2015-04-20,11.7,9.7,91
충청남도,2015-04-19,14.4,15.7,95
충청남도,2015-04-18,13,2.7,50
충청남도,2015-04-17,8.9,0,62
충청남도,2015-04-16,10.5,2.2,74
충청남도,2015-04-15,11.3,1.1,75
충청남도,2015-04-14,8.6,7.2,85
충청남도,2015-04-13,11.4,1.8,67
충청남도,2015-04-12,12.9,0,46
충청남도,2015-04-11,11.2,0,57
충청남도,2015-04-10,9.8,0,57
충청남도,2015-04-09,8.5,0,70
충청남도,2015-04-08,8.5,0,69
충청남도,2015-04-07,7.7,0,72
충청남도,2015-04-06,9.6,0.9,79
충청남도,2015-04-05,10.4,3.1,96
충청남도,2015-04-04,12.3,11.2,76
충청남도,2015-04-03,10.4,13.6,89
충청남도,2015-04-02,16.3,15.6,75
충청남도,2015-04-01,12.5,1,87
충청남도,2015-03-31,11.3,4.2,94
충청남도,2015-03-30,11.7,0,71
충청남도,2015-03-29,10.2,0.1,69
충청남도,2015-03-28,8.6,0,46
충청남도,2015-03-27,7.1,0,52
충청남도,2015-03-26,5.9,0,51
충청남도,2015-03-25,4.3,0,56
충청남도,2015-03-24,3.5,0,54
충청남도,2015-03-23,4,0,50
충청남도,2015-03-22,7.2,0,61
충청남도,2015-03-21,9.7,0,63
충청남도,2015-03-20,11.5,0,60
충청남도,2015-03-19,11.7,0,73
충청남도,2015-03-18,9.5,25.9,87
충청남도,2015-03-17,10.7,0,54
충청남도,2015-03-16,7.9,0,53
충청남도,2015-03-15,4.1,0,58
충청남도,2015-03-14,2.9,0,58
충청남도,2015-03-13,5.8,1,63
충청남도,2015-03-12,2.2,0,52
충청남도,2015-03-11,1.9,0,56
충청남도,2015-03-10,-1.7,0,43
충청남도,2015-03-09,3,0,48
충청남도,2015-03-08,6.1,0,52
충청남도,2015-03-07,2.5,0,58
충청남도,2015-03-06,1.7,0,59
충청남도,2015-03-05,-0.7,0,57
충청남도,2015-03-04,-0.6,0,48
충청남도,2015-03-03,3.9,1.2,64
충청남도,2015-03-02,2.2,0,61
충청남도,2015-03-01,2.6,0.4,70
충청남도,2015-02-28,1.9,0,57
충청남도,2015-02-27,-1,0,50
충청남도,2015-02-26,2.4,0.6,60
충청남도,2015-02-25,4.6,0.1,61
충청남도,2015-02-24,2.1,0,71
충청남도,2015-02-23,2.1,0,68
충청남도,2015-02-22,4.6,1.1,78
충청남도,2015-02-21,6.5,6.5,85
충청남도,2015-02-20,4,0,71
충청남도,2015-02-19,1.9,0,71
충청남도,2015-02-18,1.9,0,74
충청남도,2015-02-17,2.8,0.1,77
충청남도,2015-02-16,5.1,14.8,95
충청남도,2015-02-15,6.9,2.1,73
충청남도,2015-02-14,1.1,0,79
충청남도,2015-02-13,-2,0,57
충청남도,2015-02-12,-0.4,0,47
충청남도,2015-02-11,3.2,0,76
충청남도,2015-02-10,3.3,0,67
충청남도,2015-02-09,-4.1,0.1,61
충청남도,2015-02-08,-6.2,0,52
충청남도,2015-02-07,1.2,0,76
충청남도,2015-02-06,-0.3,0,76
충청남도,2015-02-05,-0.5,0,75
충청남도,2015-02-04,-1,0.1,86
충청남도,2015-02-03,-0.6,0,68
충청남도,2015-02-02,-1.4,0,65
충청남도,2015-02-01,-3.2,0,68
충청남도,2015-01-31,-4,0,63
충청남도,2015-01-30,-1.2,0.1,64
충청남도,2015-01-29,-0.3,0.3,75
충청남도,2015-01-28,-3.5,0,62
충청남도,2015-01-27,-1.4,0,66
충청남도,2015-01-26,4.7,1,92
충청남도,2015-01-25,3.9,2.5,83
충청남도,2015-01-24,2.3,0,81
충청남도,2015-01-23,0.4,0,86
충청남도,2015-01-22,2.1,0.8,88
충청남도,2015-01-21,2.2,4.2,81
충청남도,2015-01-20,-0.3,0,73
충청남도,2015-01-19,1.9,0.1,71
충청남도,2015-01-18,-0.9,3.2,78
충청남도,2015-01-17,-2.2,0,60
충청남도,2015-01-16,1.1,0.4,81
충청남도,2015-01-15,1.9,0,71
충청남도,2015-01-14,2.2,0,69
충청남도,2015-01-13,-0.7,0,67
충청남도,2015-01-12,-2.9,0,59
충청남도,2015-01-11,0.7,0.3,66
충청남도,2015-01-10,-0.6,0,76
충청남도,2015-01-09,-1.8,0,85
충청남도,2015-01-08,-3.9,0,75
충청남도,2015-01-07,-3.7,0,54
충청남도,2015-01-06,-0.2,4.7,63
충청남도,2015-01-05,3.4,8.7,83
충청남도,2015-01-04,1.5,0,84
충청남도,2015-01-03,-3.4,0,75
충청남도,2015-01-02,-5.1,0.9,72
충청남도,2015-01-01,-5,0.1,62
경상북도,2020-12-31,-6.1,0,48
경상북도,2020-12-30,-6.1,0,46
경상북도,2020-12-29,3.3,0.6,74
경상북도,2020-12-28,3.8,0,75
경상북도,2020-12-27,2.5,0.1,73
경상북도,2020-12-26,0.8,0,65
경상북도,2020-12-25,0.6,0,47
경상북도,2020-12-24,4.5,0,53
경상북도,2020-12-23,2.7,0,66
경상북도,2020-12-22,1.2,0,63
경상북도,2020-12-21,-0.1,0,55
경상북도,2020-12-20,-1.7,0,43
경상북도,2020-12-19,-2.4,0,35
경상북도,2020-12-18,0.2,0,52
경상북도,2020-12-17,-3.5,0,39
경상북도,2020-12-16,-5,0,33
경상북도,2020-12-15,-5.7,0,34
경상북도,2020-12-14,-4,0,34
경상북도,2020-12-13,1,1.3,59
경상북도,2020-12-12,4.7,0,45
경상북도,2020-12-11,6,0,63
경상북도,2020-12-10,5.6,0,55
경상북도,2020-12-09,1.4,0,44
경상북도,2020-12-08,1.1,0,45
경상북도,2020-12-07,3.8,0,61
경상북도,2020-12-06,3.7,0,61
경상북도,2020-12-05,2.3,0,59
경상북도,2020-12-04,1.5,0,44
경상북도,2020-12-03,3.5,0,40
경상북도,2020-12-02,3.4,0,52
경상북도,2020-12-01,2,0,50
경상북도,2020-11-30,2.4,0,49
경상북도,2020-11-29,2.8,0,54
경상북도,2020-11-28,3,0,45
경상북도,2020-11-27,7.1,0,58
경상북도,2020-11-26,7.2,0,67
경상북도,2020-11-25,5.9,0,57
경상북도,2020-11-24,5.1,0,59
경상북도,2020-11-23,4.8,0,54
경상북도,2020-11-22,8.6,1.4,74
경상북도,2020-11-21,6.6,0,74
경상북도,2020-11-20,8.2,0,66
경상북도,2020-11-19,17.6,26.6,81
경상북도,2020-11-18,17.4,0.5,83
경상북도,2020-11-17,14,0.9,82
경상북도,2020-11-16,11.6,0,70
경상북도,2020-11-15,11,0,71
경상북도,2020-11-14,10.2,0,76
경상북도,2020-11-13,10.3,0,61
경상북도,2020-11-12,8.8,0,59
경상북도,2020-11-11,7.2,0,58
경상북도,2020-11-10,7.4,0,49
경상북도,2020-11-09,7.1,0,37
경상북도,2020-11-08,10.6,0,42
경상북도,2020-11-07,13.8,0,57
경상북도,2020-11-06,11.8,0,57
경상북도,2020-11-05,8.3,0,51
경상북도,2020-11-04,5.5,0,38
경상북도,2020-11-03,6.8,0,44
경상북도,2020-11-02,11.4,0,63
경상북도,2020-11-01,11.9,1.8,84
경상북도,2020-10-31,10.7,0,72
경상북도,2020-10-30,10.7,0.1,70
경상북도,2020-10-29,10.5,0,58
경상북도,2020-10-28,14.6,0,58
경상북도,2020-10-27,12.5,0,70
경상북도,2020-10-26,12.1,0,67
경상북도,2020-10-25,13.2,0,54
경상북도,2020-10-24,9.9,0,44
경상북도,2020-10-23,10.7,0,48
경상북도,2020-10-22,13.8,0.1,76
경상북도,2020-10-21,12.8,4,84
경상북도,2020-10-20,12.8,0,74
경상북도,2020-10-19,12.8,0,70
경상북도,2020-10-18,11.9,0,67
경상북도,2020-10-17,12.6,0,73
경상북도,2020-10-16,12.2,0,73
경상북도,2020-10-15,12.6,0,62
경상북도,2020-10-14,12.5,0,66
경상북도,2020-10-13,14.1,0,65
경상북도,2020-10-12,16,0,76
경상북도,2020-10-11,15.3,0,76
경상북도,2020-10-10,16.5,0,68
경상북도,2020-10-09,17.1,0,63
경상북도,2020-10-08,16.7,0,62
경상북도,2020-10-07,15.7,0,72
경상북도,2020-10-06,13.8,0,65
경상북도,2020-10-05,14.5,0,51
경상북도,2020-10-04,18.9,0.1,73
경상북도,2020-10-03,19.4,0.7,81
경상북도,2020-10-02,19.6,0,74
경상북도,2020-10-01,17.7,0,78
경상북도,2020-09-30,17.3,0,77
경상북도,2020-09-29,16.8,0,78
경상북도,2020-09-28,16.1,0,80
경상북도,2020-09-27,17.4,0.2,77
경상북도,2020-09-26,18,0.7,77
경상북도,2020-09-25,18.6,3.2,77
경상북도,2020-09-24,18.6,0.1,77
경상북도,2020-09-23,17.7,0.2,77
경상북도,2020-09-22,16.8,0.1,79
경상북도,2020-09-21,16.4,0,76
경상북도,2020-09-20,18.2,0,65
경상북도,2020-09-19,18.7,0.1,73
경상북도,2020-09-18,19.5,0.8,73
경상북도,2020-09-17,20.8,0.9,86
경상북도,2020-09-16,21,1.1,88
경상북도,2020-09-15,21.4,0,80
경상북도,2020-09-14,20.8,0,79
경상북도,2020-09-13,19.6,0.5,82
경상북도,2020-09-12,19.3,10.3,90
경상북도,2020-09-11,20.7,3.3,86
경상북도,2020-09-10,21.9,1.1,81
경상북도,2020-09-09,22.2,1.5,78
경상북도,2020-09-08,23.7,0.1,69
경상북도,2020-09-07,22,53.1,80
경상북도,2020-09-06,19.3,12.5,91
경상북도,2020-09-05,19.7,5.2,89
경상북도,2020-09-04,22.5,0,71
경상북도,2020-09-03,25,49,71
경상북도,2020-09-02,24.7,27.7,93
경상북도,2020-09-01,24.1,0.1,84
경상북도,2020-08-31,24.1,0.3,84
경상북도,2020-08-30,26.6,10.7,84
경상북도,2020-08-29,27.6,7.4,81
경상북도,2020-08-28,27.4,6,83
경상북도,2020-08-27,27.1,6.9,84
경상북도,2020-08-26,27.7,3.3,80
경상북도,2020-08-25,27.6,0.1,78
경상북도,2020-08-24,26.3,0,80
경상북도,2020-08-23,25.8,4.7,79
경상북도,2020-08-22,25.2,4.5,82
경상북도,2020-08-21,25.7,0,82
경상북도,2020-08-20,27.3,0,76
경상북도,2020-08-19,28.4,0,72
경상북도,2020-08-18,27.8,0,78
경상북도,2020-08-17,27.8,0,77
경상북도,2020-08-16,28.6,0,75
경상북도,2020-08-15,29.2,0.6,76
경상북도,2020-08-14,29.3,0,76
경상북도,2020-08-13,28.8,0,79
경상북도,2020-08-12,27.3,3.8,87
경상북도,2020-08-11,26,19,88
경상북도,2020-08-10,25.5,37,92
경상북도,2020-08-09,26.2,3.6,84
경상북도,2020-08-08,22.2,73.3,99
경상북도,2020-08-07,22.9,49.7,95
경상북도,2020-08-06,25.9,14.5,86
경상북도,2020-08-05,26.9,3.3,84
경상북도,2020-08-04,27.3,6.9,80
경상북도,2020-08-03,26.9,1.6,80
경상북도,2020-08-02,26.7,22.7,84
경상북도,2020-08-01,26.7,2,83
경상북도,2020-07-31,25.8,0.1,84
경상북도,2020-07-30,22.7,36.4,94
경상북도,2020-07-29,22.3,26.1,97
경상북도,2020-07-28,21.7,17.2,96
경상북도,2020-07-27,21.9,11.7,94
경상북도,2020-07-26,22.6,1.9,91
경상북도,2020-07-25,21.6,19.3,95
경상북도,2020-07-24,21.1,51.1,95
경상북도,2020-07-23,20.8,69.9,96
경상북도,2020-07-22,22.2,35.7,96
경상북도,2020-07-21,25.7,1.5,75
경상북도,2020-07-20,26.7,6.3,79
경상북도,2020-07-19,22.3,0.2,89
경상북도,2020-07-18,21.1,0,81
경상북도,2020-07-17,21.5,0,78
경상북도,2020-07-16,20.9,0,80
경상북도,2020-07-15,19.1,2.2,90
경상북도,2020-07-14,19.1,3.9,93
경상북도,2020-07-13,18.5,90.5,96
경상북도,2020-07-12,20.1,17.3,89
경상북도,2020-07-11,23.8,0,82
경상북도,2020-07-10,22.8,24.1,92
경상북도,2020-07-09,23.7,0,80
경상북도,2020-07-08,24.2,0,78
경상북도,2020-07-07,24.8,0,80
경상북도,2020-07-06,22.7,7.3,86
경상북도,2020-07-05,22.1,0,81
경상북도,2020-07-04,20.6,1.4,84
경상북도,2020-07-03,19.9,2.6,85
경상북도,2020-07-02,21.9,0,75
경상북도,2020-07-01,20.2,1.5,82
경상북도,2020-06-30,22,29.8,85
경상북도,2020-06-29,21.3,41.6,89
경상북도,2020-06-28,24.1,0,74
경상북도,2020-06-27,24,0,73
경상북도,2020-06-26,23.9,0,71
경상북도,2020-06-25,21.7,1.4,92
경상북도,2020-06-24,21.3,7.6,85
경상북도,2020-06-23,23.9,0,70
경상북도,2020-06-22,23.1,0,71
경상북도,2020-06-21,21.8,0,76
경상북도,2020-06-20,21.9,0.1,75
경상북도,2020-06-19,21.4,0.1,77
경상북도,2020-06-18,19.8,2.1,82
경상북도,2020-06-17,22.1,0,67
경상북도,2020-06-16,22.9,0,60
경상북도,2020-06-15,24.5,0,59
경상북도,2020-06-14,24.9,23.9,78
경상북도,2020-06-13,23.4,5.6,84
경상북도,2020-06-12,23.1,13.9,89
경상북도,2020-06-11,23.6,24.4,85
경상북도,2020-06-10,26,4.2,65
경상북도,2020-06-09,26.5,0,57
경상북도,2020-06-08,24.6,0,59
경상북도,2020-06-07,21.3,0,61
경상북도,2020-06-06,20.5,0,70
경상북도,2020-06-05,23.7,0,68
경상북도,2020-06-04,26.1,0,57
경상북도,2020-06-03,22.8,0,63
경상북도,2020-06-02,20.8,0,49
경상북도,2020-06-01,22.4,0,50
경상북도,2020-05-31,20.5,0,66
경상북도,2020-05-30,19.7,0,61
경상북도,2020-05-29,18.8,0,62
경상북도,2020-05-28,18.9,0.1,57
경상북도,2020-05-27,19,0,57
경상북도,2020-05-26,19.8,0.1,65
경상북도,2020-05-25,19.1,0,69
경상북도,2020-05-24,19.9,0.5,70
경상북도,2020-05-23,17.7,0,73
경상북도,2020-05-22,15.7,0,75
경상북도,2020-05-21,14.4,0,74
경상북도,2020-05-20,13.2,0,71
경상북도,2020-05-19,14.5,4.5,75
경상북도,2020-05-18,18,10.6,87
경상북도,2020-05-17,19.9,0.1,82
경상북도,2020-05-16,17.6,0,87
경상북도,2020-05-15,15.4,18.3,85
경상북도,2020-05-14,19.5,0,43
경상북도,2020-05-13,17.8,0,43
경상북도,2020-05-12,18.7,0,47
경상북도,2020-05-11,20.2,0,49
경상북도,2020-05-10,17.6,0,75
경상북도,2020-05-09,16,29.8,96
경상북도,2020-05-08,16.4,1.7,65
경상북도,2020-05-07,14.6,0,63
경상북도,2020-05-06,16.1,0,75
경상북도,2020-05-05,15.5,1.8,83
경상북도,2020-05-04,20,0,75
경상북도,2020-05-03,17.7,3.6,88
경상북도,2020-05-02,22.9,0,61
경상북도,2020-05-01,22.6,0,62
경상북도,2020-04-30,18.8,0,48
경상북도,2020-04-29,16.7,0,44
경상북도,2020-04-28,14.4,0,44
경상북도,2020-04-27,11.3,0.3,61
경상북도,2020-04-26,12.2,0.3,56
경상북도,2020-04-25,15.2,0,42
경상북도,2020-04-24,10.9,0,35
경상북도,2020-04-23,9.1,0,43
경상북도,2020-04-22,7.7,0,41
경상북도,2020-04-21,10.1,0,41
경상북도,2020-04-20,12.5,0.6,71
경상북도,2020-04-19,10.5,19,88
경상북도,2020-04-18,12.4,0.5,76
경상북도,2020-04-17,10.7,13.2,89
경상북도,2020-04-16,12.2,0,64
경상북도,2020-04-15,14,0,43
경상북도,2020-04-14,13.1,0,37
경상북도,2020-04-13,9.3,0.1,48
경상북도,2020-04-12,8.8,3.1,73
경상북도,2020-04-11,10.4,0,61
경상북도,2020-04-10,9.9,0,58
경상북도,2020-04-09,9.1,0,54
경상북도,2020-04-08,10.2,0,45
경상북도,2020-04-07,13.6,0,39
경상북도,2020-04-06,10.2,0,40
경상북도,2020-04-05,7.5,0,42
경상북도,2020-04-04,9.8,0,46
경상북도,2020-04-03,12.7,0,32
경상북도,2020-04-02,10.8,0,44
경상북도,2020-04-01,11.8,0.2,56
경상북도,2020-03-31,11.3,0,65
경상북도,2020-03-30,10.1,0,67
경상북도,2020-03-29,7.3,0.3,72
경상북도,2020-03-28,7.6,0,63
경상북도,2020-03-27,12.4,4.7,89
경상북도,2020-03-26,13.3,2.3,74
경상북도,2020-03-25,11.5,0,60
경상북도,2020-03-24,9.3,0,60
경상북도,2020-03-23,10.1,0,51
경상북도,2020-03-22,12.4,0,57
